Category,Rating,Reviews,Size,Type,Price,Content Rating,Genres,days_since_update
PRODUCTIVITY,4.3,17,0.1-10MB,Free,0.0,Everyone,Productivity,1200
BUSINESS,4.4,25,0.1-10MB,Free,0.0,Everyone,Business,224
GAME,4.3,1295625,10.1-20MB,Free,0.0,Everyone,Puzzle,142
LIFESTYLE,4.3,0,0.1-10MB,Free,0.0,Everyone,Lifestyle,473
FAMILY,4.1,217736,80.1-90MB,Free,0.0,Everyone,Casual;Pretend Play,29
DATING,4.3,135418,Varies with device,Free,0.0,Mature 17+,Dating,55
NEWS_AND_MAGAZINES,4.3,2,20.1-30MB,Free,0.0,Everyone,News & Magazines,295
BUSINESS,4.0,624,0.1-10MB,Free,0.0,Everyone,Business,162
PRODUCTIVITY,4.3,2,0.1-10MB,Free,0.0,Everyone,Productivity,624
TOOLS,4.8,337532,10.1-20MB,Free,0.0,Everyone,Tools,51
FAMILY,3.4,1178,30.1-40MB,Free,0.0,Everyone 10+,Simulation,145
PHOTOGRAPHY,4.5,123029,Varies with device,Free,0.0,Everyone,Photography,29
NEWS_AND_MAGAZINES,4.1,763,0.1-10MB,Free,0.0,Everyone,News & Magazines,987
COMMUNICATION,4.3,260,0.1-10MB,Free,0.0,Everyone,Communication,1481
FAMILY,4.3,1,0.1-10MB,Free,0.0,Everyone,Entertainment,83
FINANCE,4.0,732,0.1-10MB,Free,0.0,Everyone,Finance,151
FAMILY,4.0,97,0.1-10MB,Free,0.0,Everyone,Education,791
FAMILY,4.3,13,60.1-70MB,Free,0.0,Everyone,Puzzle,147
FAMILY,4.7,513,0.1-10MB,Free,0.0,Everyone,Education,260
BOOKS_AND_REFERENCE,4.3,0,0.1-10MB,Free,0.0,Everyone,Books & Reference,998
FAMILY,4.0,94308,70.1-80MB,Free,0.0,Everyone,Simulation,614
PRODUCTIVITY,4.5,40328,20.1-30MB,Free,0.0,Everyone,Productivity,683
SHOPPING,4.3,3,0.1-10MB,Free,0.0,Everyone,Shopping,44
LIFESTYLE,5.0,8,0.1-10MB,Free,0.0,Everyone,Lifestyle,837
NEWS_AND_MAGAZINES,4.3,30,0.1-10MB,Free,0.0,Everyone,News & Magazines,1128
FINANCE,3.5,3856,0.1-10MB,Free,0.0,Everyone,Finance,31
BOOKS_AND_REFERENCE,4.3,72,0.1-10MB,Free,0.0,Everyone,Books & Reference,984
GAME,4.3,121612,50.1-60MB,Free,0.0,Teen,Action,246
NEWS_AND_MAGAZINES,4.3,296781,Varies with device,Free,0.0,Everyone 10+,News & Magazines,38
MEDICAL,4.3,2,0.1-10MB,Free,0.0,Everyone,Medical,495
FAMILY,4.4,847,20.1-30MB,Free,0.0,Everyone,Education,46
PHOTOGRAPHY,4.3,2,0.1-10MB,Free,0.0,Everyone,Photography,226
PHOTOGRAPHY,5.0,1,0.1-10MB,Free,0.0,Teen,Photography,576
PHOTOGRAPHY,4.5,10349,10.1-20MB,Free,0.0,Everyone,Photography,398
FAMILY,4.3,1,0.1-10MB,Paid,2.99,Everyone,Casual,822
PERSONALIZATION,4.3,1,10.1-20MB,Free,0.0,Teen,Personalization,190
VIDEO_PLAYERS,3.2,39,10.1-20MB,Free,0.0,Everyone,Video Players & Editors,896
FAMILY,4.6,1977,0.1-10MB,Free,0.0,Everyone,Entertainment,191
FAMILY,4.6,1109,50.1-60MB,Free,0.0,Everyone,Educational;Brain Games,44
NEWS_AND_MAGAZINES,4.5,76,0.1-10MB,Free,0.0,Everyone,News & Magazines,59
FINANCE,4.1,15192,30.1-40MB,Free,0.0,Everyone,Finance,100
PHOTOGRAPHY,4.4,1864,10.1-20MB,Free,0.0,Everyone,Photography,120
SPORTS,4.6,549,0.1-10MB,Free,0.0,Everyone,Sports,181
PRODUCTIVITY,4.3,0,50.1-60MB,Free,0.0,Everyone,Productivity,275
LIFESTYLE,4.0,7808,0.1-10MB,Free,0.0,Everyone,Lifestyle,1030
SHOPPING,4.3,0,0.1-10MB,Free,0.0,Everyone,Shopping,85
BOOKS_AND_REFERENCE,3.9,20,0.1-10MB,Free,0.0,Everyone,Books & Reference,801
LIFESTYLE,4.1,124,30.1-40MB,Paid,3.99,Everyone,Lifestyle,79
GAME,4.2,26247,Varies with device,Free,0.0,Teen,Role Playing,36
COMMUNICATION,4.2,244863,Varies with device,Free,0.0,Everyone,Communication,94
MEDICAL,5.0,2,80.1-90MB,Free,0.0,Everyone,Medical,50
FAMILY,4.3,0,0.1-10MB,Paid,1.99,Everyone,Education,1540
GAME,4.5,5465624,50.1-60MB,Free,0.0,Teen,Action,28
TOOLS,4.3,1,0.1-10MB,Free,0.0,Everyone,Tools,407
GAME,4.1,97209,0.1-10MB,Free,0.0,Everyone,Board,229
GAME,4.3,350,60.1-70MB,Free,0.0,Everyone,Action,35
TOOLS,3.3,4786,10.1-20MB,Free,0.0,Everyone,Tools,99
FAMILY,4.3,1,10.1-20MB,Free,0.0,Everyone,Entertainment,150
BOOKS_AND_REFERENCE,4.8,6,0.1-10MB,Free,0.0,Everyone,Books & Reference,563
FAMILY,4.5,4218587,90.1-100MB,Free,0.0,Everyone 10+,Simulation,73
FAMILY,4.8,124,0.1-10MB,Free,0.0,Everyone,Entertainment,738
COMICS,3.3,125,0.1-10MB,Free,0.0,Teen,Comics,38
NEWS_AND_MAGAZINES,5.0,4,0.1-10MB,Free,0.0,Everyone,News & Magazines,77
FAMILY,4.8,10,0.1-10MB,Free,0.0,Teen,Puzzle,637
TOOLS,4.6,159,0.1-10MB,Paid,1.49,Everyone,Tools,2626
LIFESTYLE,4.6,32433,40.1-50MB,Free,0.0,Everyone,Lifestyle,66
FAMILY,3.9,903392,Varies with device,Free,0.0,Everyone 10+,Strategy,78
FAMILY,4.5,596628,90.1-100MB,Free,0.0,Everyone,Casual,29
PRODUCTIVITY,4.7,19,Varies with device,Free,0.0,Everyone,Productivity,345
FOOD_AND_DRINK,3.6,145323,40.1-50MB,Free,0.0,Everyone,Food & Drink,31
LIFESTYLE,5.0,12,0.1-10MB,Paid,0.99,Teen,Lifestyle,1620
NEWS_AND_MAGAZINES,4.2,61692,20.1-30MB,Free,0.0,Everyone,News & Magazines,37
SHOPPING,4.5,72596,10.1-20MB,Free,0.0,Teen,Shopping,28
HEALTH_AND_FITNESS,4.4,20547,0.1-10MB,Free,0.0,Everyone,Health & Fitness,275
TOOLS,4.5,148506,10.1-20MB,Free,0.0,Everyone,Tools,47
TOOLS,4.3,0,0.1-10MB,Free,0.0,Everyone,Tools,141
TRAVEL_AND_LOCAL,4.7,192641,30.1-40MB,Free,0.0,Everyone,Travel & Local,85
HEALTH_AND_FITNESS,2.8,961,0.1-10MB,Free,0.0,Everyone,Health & Fitness,185
FAMILY,4.0,4,0.1-10MB,Free,0.0,Everyone,Education,1544
FAMILY,4.2,137167,50.1-60MB,Free,0.0,Everyone,Strategy,591
PRODUCTIVITY,4.1,1092367,Varies with device,Free,0.0,Everyone,Productivity,27
TOOLS,4.3,0,10.1-20MB,Free,0.0,Everyone,Tools,312
DATING,4.3,0,0.1-10MB,Free,0.0,Everyone,Dating,52
FAMILY,4.3,18,20.1-30MB,Free,0.0,Everyone,Simulation,273
FINANCE,5.0,4,10.1-20MB,Free,0.0,Everyone,Finance,98
TRAVEL_AND_LOCAL,4.3,2649,20.1-30MB,Free,0.0,Everyone,Travel & Local,28
FAMILY,5.0,1,0.1-10MB,Free,0.0,Everyone,Entertainment,275
FAMILY,4.1,38021,10.1-20MB,Free,0.0,Everyone,Casual;Music & Video,56
LIFESTYLE,4.2,53,10.1-20MB,Free,0.0,Everyone,Lifestyle,67
MAPS_AND_NAVIGATION,4.3,10,0.1-10MB,Free,0.0,Everyone,Maps & Navigation,66
GAME,4.5,3778921,70.1-80MB,Free,0.0,Everyone,Arcade,36
FAMILY,5.0,2,0.1-10MB,Free,0.0,Everyone,Entertainment,212
SPORTS,4.4,1721943,20.1-30MB,Free,0.0,Everyone,Sports,65
SPORTS,4.1,3387,20.1-30MB,Paid,29.99,Everyone,Sports,51
FAMILY,1.0,1,10.1-20MB,Paid,2.99,Everyone,Education,693
FAMILY,4.1,138050,0.1-10MB,Free,0.0,Everyone,Entertainment;Music & Video,134
TOOLS,5.0,2,10.1-20MB,Free,0.0,Everyone,Tools,1054
GAME,4.3,807226,30.1-40MB,Free,0.0,Teen,Action,51
SPORTS,4.2,6,0.1-10MB,Paid,3.02,Everyone,Sports,247
GAME,4.1,101,30.1-40MB,Free,0.0,Everyone,Arcade,535
NEWS_AND_MAGAZINES,4.4,158196,Varies with device,Free,0.0,Everyone,News & Magazines,35
FAMILY,4.4,134,Varies with device,Free,0.0,Teen,Simulation,188
GAME,3.9,24,60.1-70MB,Paid,1.99,Teen,Action,318
FAMILY,4.2,13519,50.1-60MB,Free,0.0,Everyone,Entertainment;Music & Video,35
COMMUNICATION,4.3,239,10.1-20MB,Free,0.0,Everyone,Communication,31
BUSINESS,4.3,1,0.1-10MB,Free,0.0,Everyone,Business,220
LIBRARIES_AND_DEMO,3.9,2087,Varies with device,Free,0.0,Everyone,Libraries & Demo,32
HEALTH_AND_FITNESS,4.3,0,0.1-10MB,Free,0.0,Everyone,Health & Fitness,185
SPORTS,4.3,4,0.1-10MB,Free,0.0,Everyone,Sports,338
FOOD_AND_DRINK,4.6,556,20.1-30MB,Free,0.0,Teen,Food & Drink,218
EDUCATION,4.2,5741,80.1-90MB,Free,0.0,Everyone,Education;Pretend Play,37
SOCIAL,4.2,79129,20.1-30MB,Free,0.0,Teen,Social,29
SHOPPING,4.4,2788923,Varies with device,Free,0.0,Teen,Shopping,32
COMMUNICATION,3.7,25021,60.1-70MB,Free,0.0,Everyone,Communication,66
AUTO_AND_VEHICLES,4.4,21777,Varies with device,Free,0.0,Everyone,Auto & Vehicles,27
SHOPPING,4.5,5123,10.1-20MB,Free,0.0,Everyone,Shopping,34
TOOLS,4.5,214265,Varies with device,Free,0.0,Everyone,Tools,88
COMMUNICATION,4.3,11334799,Varies with device,Free,0.0,Everyone,Communication,44
TRAVEL_AND_LOCAL,4.3,171889,Varies with device,Free,0.0,Everyone,Travel & Local,44
GAME,3.8,898,30.1-40MB,Free,0.0,Teen,Adventure,618
GAME,4.5,4448791,60.1-70MB,Free,0.0,Everyone 10+,Adventure;Action & Adventure,31
TOOLS,3.6,12993,0.1-10MB,Free,0.0,Everyone,Tools,599
HEALTH_AND_FITNESS,2.2,4,20.1-30MB,Free,0.0,Everyone,Health & Fitness,211
MEDICAL,4.3,44,0.1-10MB,Free,0.0,Everyone,Medical,129
FAMILY,4.7,188740,60.1-70MB,Paid,1.99,Everyone,Puzzle;Brain Games,57
COMMUNICATION,4.3,0,Varies with device,Free,0.0,Everyone,Communication,100
MEDICAL,4.5,18,0.1-10MB,Free,0.0,Everyone,Medical,174
COMMUNICATION,4.0,122498,0.1-10MB,Free,0.0,Everyone,Communication,1094
GAME,4.5,617732,40.1-50MB,Free,0.0,Everyone 10+,Action,33
BUSINESS,3.1,104,0.1-10MB,Free,0.0,Everyone,Business,1205
PRODUCTIVITY,4.8,16,0.1-10MB,Free,0.0,Everyone,Productivity,560
SPORTS,4.0,43611,20.1-30MB,Free,0.0,Everyone,Sports,65
TOOLS,4.3,1162,0.1-10MB,Free,0.0,Everyone,Tools,56
FAMILY,4.7,19209,20.1-30MB,Paid,2.99,Everyone,Role Playing;Action & Adventure,920
FAMILY,3.3,279,10.1-20MB,Free,0.0,Everyone,Education,249
FAMILY,4.6,305765,30.1-40MB,Free,0.0,Everyone,Role Playing,31
TOOLS,4.3,0,0.1-10MB,Free,0.0,Everyone,Tools,32
PRODUCTIVITY,4.5,81502,Varies with device,Free,0.0,Everyone,Productivity,155
FINANCE,4.3,0,0.1-10MB,Paid,394.99,Everyone,Finance,51
HOUSE_AND_HOME,4.3,37711,30.1-40MB,Free,0.0,Everyone,House & Home,31
TOOLS,3.8,159,0.1-10MB,Free,0.0,Everyone,Tools,133
SHOPPING,4.4,7793,0.1-10MB,Free,0.0,Everyone,Shopping,206
GAME,4.6,358633,10.1-20MB,Free,0.0,Everyone,Racing,120
SOCIAL,4.2,1236,0.1-10MB,Free,0.0,Teen,Social,29
TOOLS,4.4,134412,10.1-20MB,Free,0.0,Everyone,Tools,35
MEDICAL,3.6,35,80.1-90MB,Free,0.0,Everyone,Medical,223
COMMUNICATION,3.3,3044,Varies with device,Free,0.0,Everyone,Communication,515
BUSINESS,4.3,2,0.1-10MB,Free,0.0,Everyone,Business,499
LIFESTYLE,4.4,132,30.1-40MB,Free,0.0,Everyone,Lifestyle,178
GAME,4.3,3,20.1-30MB,Free,0.0,Teen,Card,637
SOCIAL,4.2,79130,20.1-30MB,Free,0.0,Teen,Social,29
MEDICAL,3.4,1838,20.1-30MB,Free,0.0,Everyone,Medical,60
FAMILY,4.3,560,40.1-50MB,Paid,3.99,Everyone,Casual;Education,1171
HEALTH_AND_FITNESS,4.3,0,30.1-40MB,Free,0.0,Everyone,Health & Fitness,877
FAMILY,3.0,1279,10.1-20MB,Free,0.0,Everyone,Casual,79
GAME,3.6,16521,20.1-30MB,Free,0.0,Everyone,Music,114
FAMILY,4.4,17753,10.1-20MB,Free,0.0,Everyone,Casual;Brain Games,98
BOOKS_AND_REFERENCE,4.3,241,10.1-20MB,Free,0.0,Everyone,Books & Reference,199
PRODUCTIVITY,4.2,53015,0.1-10MB,Free,0.0,Everyone,Productivity,292
LIFESTYLE,4.4,155693,Varies with device,Free,0.0,Everyone,Lifestyle,1431
SPORTS,4.9,10,10.1-20MB,Free,0.0,Everyone,Sports,175
TOOLS,4.2,455,0.1-10MB,Free,0.0,Everyone,Tools,549
TOOLS,4.9,83,0.1-10MB,Paid,3.99,Everyone,Tools,91
BOOKS_AND_REFERENCE,4.3,0,0.1-10MB,Free,0.0,Everyone,Books & Reference,393
FOOD_AND_DRINK,4.3,3,10.1-20MB,Free,0.0,Everyone,Food & Drink,641
COMMUNICATION,4.5,305347,30.1-40MB,Free,0.0,Teen,Communication,35
MEDICAL,3.8,4,0.1-10MB,Free,0.0,Everyone,Medical,821
TOOLS,4.5,1250,0.1-10MB,Free,0.0,Everyone,Tools,178
PERSONALIZATION,3.5,84779,0.1-10MB,Free,0.0,Everyone,Personalization,88
SOCIAL,4.6,79658,10.1-20MB,Free,0.0,Mature 17+,Social,25
SPORTS,4.4,6106,Varies with device,Free,0.0,Everyone,Sports,30
