Category,Rating,Reviews,Size,Type,Price,Content Rating,Genres,days_since_update
GAME,4.3,247,10.1-20MB,Free,0.0,Everyone,Word,714
GAME,4.3,2468915,90.1-100MB,Free,0.0,Teen,Action,32
GAME,3.6,2433,40.1-50MB,Free,0.0,Everyone,Music,77
GAME,4.6,4304,70.1-80MB,Free,0.0,Everyone,Music,72
SPORTS,4.3,0,20.1-30MB,Free,0.0,Everyone,Sports,190
FAMILY,3.4,131,20.1-30MB,Free,0.0,Everyone,Simulation,68
PRODUCTIVITY,4.5,91397,10.1-20MB,Free,0.0,Everyone,Productivity,59
FAMILY,4.1,25,40.1-50MB,Free,0.0,Everyone,Education,541
FAMILY,3.6,21433,20.1-30MB,Free,0.0,Mature 17+,Entertainment,94
LIFESTYLE,3.8,17368,10.1-20MB,Free,0.0,Everyone,Lifestyle,65
GAME,4.1,14002,10.1-20MB,Free,0.0,Everyone,Arcade,36
PERSONALIZATION,4.7,273994,10.1-20MB,Free,0.0,Everyone,Personalization,39
LIFESTYLE,3.6,126,0.1-10MB,Paid,2.49,Everyone,Lifestyle,70
EDUCATION,4.3,55704,10.1-20MB,Free,0.0,Everyone,Education,27
MAPS_AND_NAVIGATION,4.4,56471,Varies with device,Free,0.0,Everyone,Maps & Navigation,31
FAMILY,4.2,246705,20.1-30MB,Free,0.0,Teen,Strategy,119
COMMUNICATION,4.5,5150801,Varies with device,Free,0.0,Everyone,Communication,43
FAMILY,4.1,211,10.1-20MB,Free,0.0,Everyone,Casual,648
FINANCE,4.8,6,0.1-10MB,Free,0.0,Everyone,Finance,28
FAMILY,2.8,21,50.1-60MB,Free,0.0,Everyone,Education,147
FINANCE,2.4,36,0.1-10MB,Paid,1.99,Everyone,Finance,1019
FOOD_AND_DRINK,4.0,848,20.1-30MB,Free,0.0,Everyone,Food & Drink,189
FAMILY,4.3,3,0.1-10MB,Free,0.0,Everyone,Education,200
GAME,3.8,25275,20.1-30MB,Free,0.0,Everyone,Racing,385
BUSINESS,4.3,0,0.1-10MB,Free,0.0,Everyone,Business,144
SPORTS,4.4,122283,Varies with device,Free,0.0,Everyone 10+,Sports,42
SPORTS,4.1,820577,20.1-30MB,Free,0.0,Everyone,Sports,583
HOUSE_AND_HOME,4.0,4450,0.1-10MB,Free,0.0,Everyone,House & Home,1263
PERSONALIZATION,4.3,495905,Varies with device,Free,0.0,Everyone,Personalization,33
COMMUNICATION,4.2,190613,10.1-20MB,Free,0.0,Everyone,Communication,31
FOOD_AND_DRINK,4.1,483960,Varies with device,Free,0.0,Teen,Food & Drink,39
PRODUCTIVITY,4.3,4,10.1-20MB,Free,0.0,Everyone,Productivity,71
EDUCATION,4.0,889,0.1-10MB,Free,0.0,Everyone,Education,175
TOOLS,4.2,1611,0.1-10MB,Free,0.0,Everyone,Tools,25
FAMILY,4.1,154,10.1-20MB,Free,0.0,Everyone,Educational;Education,595
FINANCE,3.8,861,10.1-20MB,Free,0.0,Everyone,Finance,94
PARENTING,4.3,11760,Varies with device,Free,0.0,Everyone,Parenting,70
TOOLS,3.6,9895,0.1-10MB,Free,0.0,Everyone,Tools,574
BUSINESS,5.0,8,0.1-10MB,Free,0.0,Everyone,Business,87
GAME,4.6,515240,60.1-70MB,Free,0.0,Everyone,Action,87
FAMILY,4.3,1,0.1-10MB,Free,0.0,Mature 17+,Entertainment,302
WEATHER,4.5,2332,10.1-20MB,Free,0.0,Teen,Weather,28
TOOLS,4.3,0,10.1-20MB,Paid,1.49,Everyone,Tools,169
SPORTS,4.7,950,10.1-20MB,Free,0.0,Everyone,Sports,45
FINANCE,3.5,805,0.1-10MB,Free,0.0,Everyone,Finance,45
TOOLS,3.0,172,Varies with device,Free,0.0,Everyone,Tools,72
GAME,4.7,725897,30.1-40MB,Free,0.0,Teen,Action,28
GAME,4.2,1185148,20.1-30MB,Free,0.0,Everyone,Arcade,30
TOOLS,4.3,81668,Varies with device,Free,0.0,Everyone,Tools,613
HEALTH_AND_FITNESS,5.0,4,10.1-20MB,Free,0.0,Everyone,Health & Fitness,53
PHOTOGRAPHY,3.5,77,0.1-10MB,Paid,19.99,Everyone,Photography,674
PERSONALIZATION,4.2,37237,0.1-10MB,Free,0.0,Everyone,Personalization,1610
PERSONALIZATION,4.3,3,0.1-10MB,Free,0.0,Everyone,Personalization,732
FAMILY,3.8,20292,40.1-50MB,Free,0.0,Everyone,Educational;Creativity,1195
HEALTH_AND_FITNESS,4.3,0,40.1-50MB,Free,0.0,Everyone,Health & Fitness,25
GAME,4.4,5566908,90.1-100MB,Free,0.0,Everyone,Arcade,99
HEALTH_AND_FITNESS,4.8,18604,10.1-20MB,Free,0.0,Everyone,Health & Fitness,121
NEWS_AND_MAGAZINES,3.9,4581,20.1-30MB,Free,0.0,Everyone,News & Magazines,239
BUSINESS,4.0,12,0.1-10MB,Free,0.0,Everyone,Business,85
LIFESTYLE,4.2,9,20.1-30MB,Free,0.0,Everyone,Lifestyle,710
DATING,4.5,212626,10.1-20MB,Free,0.0,Mature 17+,Dating,31
GAME,4.1,104583,30.1-40MB,Free,0.0,Everyone,Arcade,743
AUTO_AND_VEHICLES,4.0,1754,10.1-20MB,Free,0.0,Everyone,Auto & Vehicles,90
TRAVEL_AND_LOCAL,4.6,10035,Varies with device,Free,0.0,Everyone,Travel & Local,119
TRAVEL_AND_LOCAL,4.3,0,20.1-30MB,Free,0.0,Everyone,Travel & Local,30
GAME,3.9,1290,0.1-10MB,Free,0.0,Everyone,Word,36
SPORTS,4.4,122283,Varies with device,Free,0.0,Everyone 10+,Sports,42
TRAVEL_AND_LOCAL,4.1,136626,10.1-20MB,Free,0.0,Everyone,Travel & Local,25
TOOLS,4.7,62,0.1-10MB,Free,0.0,Everyone,Tools,291
SOCIAL,4.7,144,10.1-20MB,Free,0.0,Teen,Social,577
FAMILY,4.6,16041,0.1-10MB,Free,0.0,Everyone,Entertainment,57
COMICS,4.5,314,0.1-10MB,Free,0.0,Everyone,Comics,100
PERSONALIZATION,3.7,21,0.1-10MB,Paid,0.99,Everyone,Personalization,1802
LIFESTYLE,4.1,78298,20.1-30MB,Free,0.0,Everyone,Lifestyle,29
LIBRARIES_AND_DEMO,4.2,11087,30.1-40MB,Free,0.0,Everyone,Libraries & Demo,533
GAME,4.6,7671249,Varies with device,Free,0.0,Mature 17+,Action,29
PHOTOGRAPHY,4.2,382,0.1-10MB,Free,0.0,Everyone,Photography,32
FAMILY,4.3,17,20.1-30MB,Free,0.0,Everyone,Education,44
GAME,4.7,8038,50.1-60MB,Free,0.0,Teen,Board,50
FAMILY,4.7,9856,50.1-60MB,Free,0.0,Everyone,Health & Fitness;Education,941
GAME,4.5,1242855,20.1-30MB,Free,0.0,Teen,Action,44
FINANCE,3.5,100,10.1-20MB,Free,0.0,Everyone,Finance,444
FAMILY,5.0,4,0.1-10MB,Free,0.0,Everyone,Entertainment,305
FAMILY,4.0,345,10.1-20MB,Free,0.0,Everyone 10+,Simulation,658
BUSINESS,4.3,3,0.1-10MB,Free,0.0,Everyone,Business,38
PARENTING,4.9,717,0.1-10MB,Free,0.0,Everyone,Parenting,244
FAMILY,3.8,949,0.1-10MB,Free,0.0,Everyone,Entertainment,40
ENTERTAINMENT,4.3,296829,10.1-20MB,Free,0.0,Teen,Entertainment,47
TOOLS,2.2,605,0.1-10MB,Free,0.0,Everyone,Tools,256
TRAVEL_AND_LOCAL,3.1,421,50.1-60MB,Free,0.0,Everyone,Travel & Local,175
COMMUNICATION,4.3,0,0.1-10MB,Free,0.0,Everyone,Communication,35
LIFESTYLE,4.6,2167,0.1-10MB,Free,0.0,Everyone,Lifestyle,236
FAMILY,4.7,47463,20.1-30MB,Free,0.0,Everyone,Education,129
PHOTOGRAPHY,4.6,7605,0.1-10MB,Free,0.0,Everyone,Photography,143
SHOPPING,4.5,18,0.1-10MB,Free,0.0,Everyone,Shopping,51
FAMILY,4.5,681,0.1-10MB,Free,0.0,Everyone,Education,1015
SPORTS,4.3,5,20.1-30MB,Free,0.0,Everyone,Sports,193
PHOTOGRAPHY,3.7,1213,0.1-10MB,Free,0.0,Everyone,Photography,220
FAMILY,4.5,97071,80.1-90MB,Free,0.0,Teen,Strategy,150
PRODUCTIVITY,4.7,564759,Varies with device,Free,0.0,Everyone,Productivity,35
TOOLS,4.4,58,0.1-10MB,Free,0.0,Everyone,Tools,38
PRODUCTIVITY,4.6,1502622,Varies with device,Free,0.0,Everyone,Productivity,59
FINANCE,2.1,232,20.1-30MB,Free,0.0,Everyone,Finance,114
GAME,4.0,59223,40.1-50MB,Free,0.0,Teen,Action,66
FAMILY,4.0,54,0.1-10MB,Free,0.0,Teen,Education,353
GAME,4.4,2119235,60.1-70MB,Free,0.0,Everyone 10+,Action,63
FAMILY,4.3,2,10.1-20MB,Free,0.0,Everyone,Casual,418
FAMILY,3.0,1,0.1-10MB,Free,0.0,Teen,Entertainment,41
BOOKS_AND_REFERENCE,4.2,27,0.1-10MB,Free,0.0,Everyone,Books & Reference,213
DATING,4.4,222888,20.1-30MB,Free,0.0,Mature 17+,Dating,45
DATING,4.3,14,0.1-10MB,Free,0.0,Teen,Dating,28
PHOTOGRAPHY,4.1,23440,20.1-30MB,Free,0.0,Everyone,Photography,51
FAMILY,4.3,0,Varies with device,Free,0.0,Everyone,Simulation,35
PERSONALIZATION,3.8,143,0.1-10MB,Free,0.0,Everyone,Personalization,1857
LIFESTYLE,5.0,3,0.1-10MB,Free,0.0,Everyone,Lifestyle,465
SOCIAL,4.5,412725,30.1-40MB,Free,0.0,Everyone,Social,31
PERSONALIZATION,4.6,285,Varies with device,Paid,0.99,Everyone,Personalization,88
GAME,4.3,112565,30.1-40MB,Free,0.0,Teen,Action,41
HOUSE_AND_HOME,4.7,114,0.1-10MB,Free,0.0,Teen,House & Home,194
TOOLS,4.2,1586,0.1-10MB,Free,0.0,Everyone,Tools,358
FINANCE,4.3,659741,40.1-50MB,Free,0.0,Everyone,Finance,44
HEALTH_AND_FITNESS,4.4,70769,30.1-40MB,Free,0.0,Everyone,Health & Fitness,38
FAMILY,4.4,503757,Varies with device,Free,0.0,Mature 17+,Entertainment,29
EDUCATION,4.3,22384,10.1-20MB,Free,0.0,Everyone,Education,31
PERSONALIZATION,4.6,6466641,Varies with device,Free,0.0,Teen,Personalization,43
PERSONALIZATION,4.3,0,0.1-10MB,Paid,1.49,Everyone,Personalization,51
EDUCATION,4.4,3963,Varies with device,Free,0.0,Everyone,Education,86
SOCIAL,4.4,1200,0.1-10MB,Free,0.0,Everyone,Social,29
FAMILY,4.6,23971,20.1-30MB,Free,0.0,Everyone,Simulation,27
LIFESTYLE,4.0,22,10.1-20MB,Free,0.0,Everyone,Lifestyle,205
PRODUCTIVITY,4.4,691474,Varies with device,Free,0.0,Everyone,Productivity,25
BUSINESS,4.5,67000,Varies with device,Free,0.0,Everyone,Business,45
SOCIAL,4.0,33249,0.1-10MB,Free,0.0,Everyone,Social,1275
VIDEO_PLAYERS,4.2,193381,10.1-20MB,Free,0.0,Teen,Video Players & Editors,28
PARENTING,4.6,349,0.1-10MB,Free,0.0,Everyone,Parenting,163
SHOPPING,4.5,28560,Varies with device,Free,0.0,Everyone,Shopping,39
GAME,3.8,555,40.1-50MB,Free,0.0,Teen,Action,182
SHOPPING,4.3,16,0.1-10MB,Free,0.0,Everyone,Shopping,181
TRAVEL_AND_LOCAL,3.4,2277,20.1-30MB,Free,0.0,Everyone,Travel & Local,116
EVENTS,4.0,40113,30.1-40MB,Free,0.0,Everyone,Events,39
BEAUTY,4.6,4369,10.1-20MB,Free,0.0,Everyone,Beauty,37
FAMILY,4.0,68664,50.1-60MB,Free,0.0,Everyone,Simulation,133
COMMUNICATION,5.0,1,20.1-30MB,Free,0.0,Teen,Communication,317
MEDICAL,4.2,980,Varies with device,Free,0.0,Everyone,Medical,27
PRODUCTIVITY,3.6,47,0.1-10MB,Free,0.0,Everyone,Productivity,255
ENTERTAINMENT,4.3,1856,10.1-20MB,Free,0.0,Teen,Entertainment,30
EDUCATION,4.0,2525,0.1-10MB,Free,0.0,Everyone,Education,1328
FAMILY,4.6,1450632,Varies with device,Free,0.0,Teen,Entertainment,28
FAMILY,4.6,4578890,20.1-30MB,Free,0.0,Everyone 10+,Strategy,45
DATING,4.3,0,0.1-10MB,Free,0.0,Mature 17+,Dating,43
FAMILY,3.7,29838,Varies with device,Free,0.0,Mature 17+,Entertainment,64
FAMILY,5.0,3,0.1-10MB,Free,0.0,Everyone,Education,396
DATING,5.0,6,0.1-10MB,Free,0.0,Mature 17+,Dating,30
MEDICAL,4.3,0,20.1-30MB,Free,0.0,Everyone,Medical,50
MEDICAL,4.7,8348,0.1-10MB,Free,0.0,Everyone,Medical,140
BUSINESS,3.5,2111,Varies with device,Free,0.0,Everyone,Business,32
FAMILY,4.3,5,0.1-10MB,Free,0.0,Everyone,Education,474
FAMILY,4.6,380,0.1-10MB,Free,0.0,Everyone,Entertainment,1634
PERSONALIZATION,4.7,10786,0.1-10MB,Free,0.0,Mature 17+,Personalization,103
SOCIAL,4.2,22650,0.1-10MB,Free,0.0,Everyone,Social,102
PRODUCTIVITY,4.6,5378795,10.1-20MB,Free,0.0,Everyone,Productivity,28
FAMILY,3.6,3502,60.1-70MB,Free,0.0,Teen,Simulation,719
FAMILY,3.5,31538,80.1-90MB,Free,0.0,Everyone 10+,Role Playing,38
PHOTOGRAPHY,4.4,346681,0.1-10MB,Free,0.0,Everyone,Photography,202
NEWS_AND_MAGAZINES,4.5,53,0.1-10MB,Free,0.0,Teen,News & Magazines,73
FAMILY,3.5,208,10.1-20MB,Free,0.0,Everyone,Education,63
VIDEO_PLAYERS,4.3,4,0.1-10MB,Free,0.0,Everyone,Video Players & Editors,354
EDUCATION,4.0,316,20.1-30MB,Free,0.0,Everyone,Education,562
SPORTS,4.2,521140,Varies with device,Free,0.0,Everyone 10+,Sports,43
BOOKS_AND_REFERENCE,4.7,3776,10.1-20MB,Free,0.0,Everyone,Books & Reference,205
PHOTOGRAPHY,4.0,802,0.1-10MB,Free,0.0,Everyone,Photography,485
GAME,4.2,212067,40.1-50MB,Free,0.0,Everyone,Racing,1143
FAMILY,4.6,23,10.1-20MB,Free,0.0,Everyone,Education,718
SHOPPING,4.4,25714,10.1-20MB,Free,0.0,Everyone,Shopping,38
FINANCE,2.7,36,10.1-20MB,Free,0.0,Everyone,Finance,52
BUSINESS,4.3,45,10.1-20MB,Free,0.0,Everyone,Business,281
FAMILY,4.1,75,0.1-10MB,Free,0.0,Everyone,Education,280
EDUCATION,4.4,7005,0.1-10MB,Free,0.0,Everyone,Education,677
FAMILY,3.9,2505,0.1-10MB,Free,0.0,Mature 17+,Entertainment,74
FINANCE,4.6,4546,0.1-10MB,Free,0.0,Everyone,Finance,204
COMMUNICATION,4.3,4604324,Varies with device,Free,0.0,Everyone,Communication,29
TOOLS,3.9,18513,0.1-10MB,Free,0.0,Everyone,Tools,127
PHOTOGRAPHY,3.0,20,0.1-10MB,Paid,2.99,Everyone,Photography,74
PRODUCTIVITY,4.3,7,0.1-10MB,Free,0.0,Everyone,Productivity,1380
FAMILY,4.6,29436,40.1-50MB,Free,0.0,Everyone,Educational;Education,163
FAMILY,4.1,36151,40.1-50MB,Free,0.0,Everyone,Simulation,496
LIFESTYLE,4.5,7457,10.1-20MB,Free,0.0,Teen,Lifestyle,28
EDUCATION,4.5,172505,70.1-80MB,Free,0.0,Everyone,Education;Education,65
SHOPPING,3.0,4,0.1-10MB,Free,0.0,Everyone,Shopping,61
PRODUCTIVITY,4.3,1,0.1-10MB,Free,0.0,Everyone,Productivity,74
SPORTS,4.1,459797,Varies with device,Free,0.0,Everyone,Sports,29
FAMILY,4.3,2,0.1-10MB,Free,0.0,Teen,Puzzle,640
TOOLS,5.0,3,0.1-10MB,Free,0.0,Everyone,Tools,1425
PERSONALIZATION,4.3,19,0.1-10MB,Free,0.0,Everyone,Personalization,813
GAME,4.5,2586261,Varies with device,Free,0.0,Everyone,Racing,31
GAME,4.6,1480189,Varies with device,Free,0.0,Everyone,Casual,29
PRODUCTIVITY,4.6,22775,20.1-30MB,Free,0.0,Everyone,Productivity,31
SOCIAL,4.3,112223,30.1-40MB,Free,0.0,Mature 17+,Social,57
NEWS_AND_MAGAZINES,4.3,2746,0.1-10MB,Free,0.0,Everyone,News & Magazines,144
FINANCE,4.0,37,0.1-10MB,Free,0.0,Everyone,Finance,288
PERSONALIZATION,4.1,66473,0.1-10MB,Free,0.0,Everyone,Personalization,1128
FOOD_AND_DRINK,5.0,1,20.1-30MB,Free,0.0,Everyone,Food & Drink,148
EVENTS,4.6,99,10.1-20MB,Free,0.0,Everyone,Events,56
GAME,4.4,524467,30.1-40MB,Free,0.0,Teen,Casino,785
FAMILY,4.5,520609,Varies with device,Free,0.0,Everyone,Racing;Action & Adventure,64
BUSINESS,1.0,1,0.1-10MB,Free,0.0,Everyone,Business,1500
FAMILY,4.7,1719,Varies with device,Paid,4.99,Teen,Education,92
FAMILY,4.2,6133,0.1-10MB,Free,0.0,Everyone,Education,1065
SHOPPING,4.2,9975,10.1-20MB,Free,0.0,Everyone,Shopping,221
TOOLS,4.4,121304,Varies with device,Free,0.0,Everyone,Tools,173
TOOLS,4.7,88993,0.1-10MB,Free,0.0,Everyone,Tools,82
FAMILY,3.9,237,20.1-30MB,Free,0.0,Everyone,Education;Education,50
FAMILY,3.7,2398,0.1-10MB,Free,0.0,Everyone,Education,603
BUSINESS,4.1,5448,10.1-20MB,Free,0.0,Everyone,Business,37
FINANCE,4.1,111632,60.1-70MB,Free,0.0,Everyone,Finance,83
FAMILY,4.8,53,0.1-10MB,Free,0.0,Everyone,Education,184
BUSINESS,4.2,80804,Varies with device,Free,0.0,Everyone,Business,186
MEDICAL,4.3,1,20.1-30MB,Free,0.0,Everyone,Medical,37
GAME,3.9,41683,60.1-70MB,Free,0.0,Everyone,Arcade,575
HEALTH_AND_FITNESS,4.8,39068,0.1-10MB,Free,0.0,Everyone,Health & Fitness,55
NEWS_AND_MAGAZINES,4.3,0,10.1-20MB,Free,0.0,Everyone,News & Magazines,211
DATING,3.5,2,10.1-20MB,Paid,7.99,Mature 17+,Dating,587
NEWS_AND_MAGAZINES,4.7,210,10.1-20MB,Free,0.0,Everyone,News & Magazines,92
SPORTS,4.2,140883,50.1-60MB,Free,0.0,Teen,Sports,41
SOCIAL,4.6,4435,0.1-10MB,Free,0.0,Mature 17+,Social,98
FOOD_AND_DRINK,4.3,58316,Varies with device,Free,0.0,Everyone,Food & Drink,37
DATING,4.4,12632,20.1-30MB,Free,0.0,Mature 17+,Dating,35
FAMILY,4.3,103064,0.1-10MB,Free,0.0,Everyone,Entertainment,57
SPORTS,4.3,18,Varies with device,Free,0.0,Everyone,Sports,944
SHOPPING,4.7,55,0.1-10MB,Free,0.0,Everyone,Shopping,142
FAMILY,4.3,0,40.1-50MB,Free,0.0,Mature 17+,Entertainment,33
HOUSE_AND_HOME,4.3,3522,10.1-20MB,Free,0.0,Everyone,House & Home,29
COMMUNICATION,4.3,0,10.1-20MB,Free,0.0,Everyone,Communication,35
FAMILY,4.4,634,0.1-10MB,Free,0.0,Everyone,Education,360
GAME,4.5,214777,90.1-100MB,Free,0.0,Everyone,Puzzle,32
DATING,4.2,2506,0.1-10MB,Free,0.0,Mature 17+,Dating,442
FAMILY,4.5,64,80.1-90MB,Free,0.0,Everyone,Educational;Education,44
MAPS_AND_NAVIGATION,3.3,3,20.1-30MB,Paid,9.99,Everyone,Maps & Navigation,695
MEDICAL,4.5,131,50.1-60MB,Free,0.0,Everyone,Medical,340
DATING,4.3,0,0.1-10MB,Free,0.0,Everyone,Dating,31
FAMILY,4.4,3397,0.1-10MB,Paid,3.99,Everyone,Casual;Pretend Play,1361
ART_AND_DESIGN,4.8,1216,0.1-10MB,Paid,1.99,Everyone,Art & Design,66
LIFESTYLE,4.3,34327,0.1-10MB,Free,0.0,Everyone,Lifestyle,45
GAME,4.3,43055,90.1-100MB,Free,0.0,Everyone,Action;Action & Adventure,63
GAME,4.2,5449,10.1-20MB,Free,0.0,Everyone 10+,Action,717
FAMILY,4.0,484858,Varies with device,Free,0.0,Everyone 10+,Strategy,77
NEWS_AND_MAGAZINES,4.6,89,0.1-10MB,Free,0.0,Everyone,News & Magazines,195
PERSONALIZATION,3.9,916,30.1-40MB,Free,0.0,Everyone,Personalization,207
TRAVEL_AND_LOCAL,3.6,892,60.1-70MB,Paid,2.49,Everyone,Travel & Local,30
TRAVEL_AND_LOCAL,4.1,427,20.1-30MB,Free,0.0,Everyone,Travel & Local,893
FAMILY,3.3,130,10.1-20MB,Free,0.0,Everyone,Education,253
GAME,4.5,43645,40.1-50MB,Free,0.0,Everyone,Arcade,98
NEWS_AND_MAGAZINES,4.3,55,20.1-30MB,Free,0.0,Everyone,News & Magazines,476
TOOLS,4.3,0,10.1-20MB,Free,0.0,Everyone,Tools,46
DATING,4.4,7888,10.1-20MB,Free,0.0,Mature 17+,Dating,124
TOOLS,4.1,174,10.1-20MB,Free,0.0,Everyone,Tools,32
FAMILY,4.3,1,0.1-10MB,Free,0.0,Everyone,Entertainment,172
FAMILY,4.5,41,20.1-30MB,Free,0.0,Everyone,Simulation,230
VIDEO_PLAYERS,4.3,17,0.1-10MB,Free,0.0,Everyone,Video Players & Editors,39
TOOLS,4.1,7,0.1-10MB,Free,0.0,Everyone,Tools,220
COMMUNICATION,4.3,4785988,10.1-20MB,Free,0.0,Everyone,Communication,84
FAMILY,4.3,0,0.1-10MB,Free,0.0,Everyone,Education,663
FAMILY,4.0,93898,40.1-50MB,Free,0.0,Everyone,Casual,462
BUSINESS,2.7,358,0.1-10MB,Free,0.0,Everyone,Business,347
NEWS_AND_MAGAZINES,3.6,188,0.1-10MB,Free,0.0,Everyone,News & Magazines,841
FAMILY,4.2,1619,40.1-50MB,Free,0.0,Everyone,Simulation,88
PERSONALIZATION,4.7,98,0.1-10MB,Free,0.0,Everyone,Personalization,104
HOUSE_AND_HOME,4.4,11200,20.1-30MB,Free,0.0,Everyone,House & Home,46
TOOLS,4.3,54207,0.1-10MB,Free,0.0,Everyone,Tools,416
LIBRARIES_AND_DEMO,3.9,58055,0.1-10MB,Free,0.0,Everyone,Libraries & Demo,662
TOOLS,4.4,669901,Varies with device,Free,0.0,Everyone,Tools,24
SPORTS,4.2,521138,Varies with device,Free,0.0,Everyone 10+,Sports,43
PRODUCTIVITY,3.8,8211,0.1-10MB,Free,0.0,Everyone,Productivity,42
BOOKS_AND_REFERENCE,3.3,7993,50.1-60MB,Free,0.0,Everyone,Books & Reference,301
BUSINESS,4.4,20921,0.1-10MB,Free,0.0,Everyone,Business,232
FINANCE,4.7,3661,10.1-20MB,Free,0.0,Everyone,Finance,80
MEDICAL,4.0,6,0.1-10MB,Paid,39.99,Everyone,Medical,149
FINANCE,4.3,95,0.1-10MB,Free,0.0,Everyone,Finance,87
HEALTH_AND_FITNESS,3.7,1861,0.1-10MB,Free,0.0,Everyone,Health & Fitness,74
PRODUCTIVITY,4.6,57904,10.1-20MB,Free,0.0,Everyone,Productivity,61
COMMUNICATION,2.3,42,0.1-10MB,Paid,0.99,Everyone,Communication,596
SHOPPING,4.2,244141,0.1-10MB,Free,0.0,Everyone,Shopping,25
COMICS,3.2,1462,0.1-10MB,Free,0.0,Mature 17+,Comics,105
SPORTS,4.6,37140,70.1-80MB,Free,0.0,Everyone,Sports,30
PERSONALIZATION,4.9,88,60.1-70MB,Paid,0.99,Everyone,Personalization,36
EVENTS,4.4,16,0.1-10MB,Free,0.0,Everyone,Events,752
BUSINESS,4.3,0,0.1-10MB,Free,0.0,Everyone,Business,261
PERSONALIZATION,4.5,237,0.1-10MB,Free,0.0,Everyone,Personalization,32
COMMUNICATION,4.3,2451136,Varies with device,Free,0.0,Teen,Communication,28
BUSINESS,4.3,0,20.1-30MB,Free,0.0,Everyone,Business,91
FAMILY,5.0,41,0.1-10MB,Free,0.0,Everyone,Education,261
BOOKS_AND_REFERENCE,5.0,12,40.1-50MB,Paid,3.99,Everyone,Books & Reference,809
FAMILY,4.3,99,0.1-10MB,Free,0.0,Everyone,Education,2027
MEDICAL,4.2,168,20.1-30MB,Paid,24.99,Everyone,Medical,385
BUSINESS,3.8,1383,50.1-60MB,Free,0.0,Everyone,Business,50
EDUCATION,4.3,206,10.1-20MB,Free,0.0,Everyone,Education,619
SHOPPING,4.4,25719,Varies with device,Free,0.0,Teen,Shopping,25
TOOLS,4.3,40770,Varies with device,Free,0.0,Everyone,Tools,283
NEWS_AND_MAGAZINES,4.9,58,0.1-10MB,Paid,2.99,Everyone,News & Magazines,97
LIFESTYLE,2.1,86,20.1-30MB,Free,0.0,Everyone,Lifestyle,45
TOOLS,4.5,273283,20.1-30MB,Free,0.0,Everyone,Tools,51
EDUCATION,4.2,215301,Varies with device,Free,0.0,Everyone,Education,30
FAMILY,4.1,235486,60.1-70MB,Free,0.0,Teen,Entertainment,91
PERSONALIZATION,4.2,290241,0.1-10MB,Free,0.0,Everyone,Personalization,1529
DATING,4.3,0,0.1-10MB,Free,0.0,Teen,Dating,36
LIBRARIES_AND_DEMO,4.2,23859,0.1-10MB,Free,0.0,Everyone,Libraries & Demo,1402
GAME,4.4,5566669,90.1-100MB,Free,0.0,Everyone,Arcade,99
AUTO_AND_VEHICLES,4.2,129,50.1-60MB,Free,0.0,Everyone,Auto & Vehicles,36
DATING,4.3,0,10.1-20MB,Free,0.0,Mature 17+,Dating,53
FAMILY,4.0,17543,10.1-20MB,Free,0.0,Everyone,Casual,218
BUSINESS,4.3,2,10.1-20MB,Free,0.0,Everyone,Business,336
FAMILY,4.2,17786,10.1-20MB,Free,0.0,Everyone,Casual,109
SPORTS,3.9,188834,Varies with device,Free,0.0,Everyone,Sports,38
FAMILY,3.4,121,0.1-10MB,Free,0.0,Everyone,Entertainment,248
TOOLS,4.3,0,0.1-10MB,Free,0.0,Everyone,Tools,79
SOCIAL,5.0,7,10.1-20MB,Free,0.0,Everyone,Social,37
GAME,4.5,1468591,Varies with device,Free,0.0,Mature 17+,Action,39
PERSONALIZATION,4.6,41000,0.1-10MB,Free,0.0,Everyone,Personalization,1650
LIFESTYLE,3.5,6747,Varies with device,Free,0.0,Everyone,Lifestyle,81
FAMILY,3.6,135,70.1-80MB,Free,0.0,Everyone 10+,Role Playing,91
GAME,4.3,955656,80.1-90MB,Free,0.0,Teen,Action,66
GAME,3.9,1202,30.1-40MB,Free,0.0,Everyone,Racing,64
MEDICAL,3.4,77,0.1-10MB,Paid,2.99,Everyone,Medical,500
FAMILY,4.4,29,0.1-10MB,Free,0.0,Everyone,Education,59
PRODUCTIVITY,4.3,0,0.1-10MB,Free,0.0,Everyone,Productivity,500
GAME,4.4,4066980,60.1-70MB,Free,0.0,Everyone 10+,Strategy,56
EDUCATION,4.4,33646,0.1-10MB,Free,0.0,Everyone,Education,47
FINANCE,4.7,642,0.1-10MB,Free,0.0,Everyone,Finance,126
SPORTS,4.2,1904,0.1-10MB,Free,0.0,Everyone,Sports,81
GAME,4.5,5387781,50.1-60MB,Free,0.0,Everyone,Racing,185
FAMILY,4.4,6367,90.1-100MB,Free,0.0,Everyone,Simulation,413
FAMILY,4.3,82499,Varies with device,Free,0.0,Everyone,Entertainment;Music & Video,57
BUSINESS,4.4,1630,0.1-10MB,Free,0.0,Everyone,Business,374
MEDICAL,4.3,0,30.1-40MB,Free,0.0,Everyone,Medical,38
BOOKS_AND_REFERENCE,4.6,2915189,Varies with device,Free,0.0,Teen,Books & Reference,30
HEALTH_AND_FITNESS,4.2,270267,50.1-60MB,Free,0.0,Everyone,Health & Fitness,31
AUTO_AND_VEHICLES,4.6,5097,10.1-20MB,Free,0.0,Everyone,Auto & Vehicles,39
