Category,Rating,Reviews,Size,Type,Price,Content Rating,Genres,Last Updated
DATING,4.4,28,0.1-10MB,Free,0,Everyone,Dating,"July 16, 2018"
LIBRARIES_AND_DEMO,4.3,434,10.1-20MB,Free,0,Everyone,Libraries & Demo,"June 6, 2018"
GAME,4.5,1128805,50.1-60MB,Free,0,Teen,Arcade,"May 29, 2018"
MEDICAL,4.5,171,10.1-20MB,Paid,10.00,Everyone 10+,Medical,"September 21, 2017"
TOOLS,4.3,0,10.1-20MB,Free,0,Everyone,Tools,"August 2, 2018"
TRAVEL_AND_LOCAL,4.2,2129707,Varies with device,Free,0,Everyone,Travel & Local,"August 6, 2018"
COMICS,4.5,144,0.1-10MB,Free,0,Everyone,Comics,"July 19, 2018"
LIFESTYLE,3.8,6,0.1-10MB,Free,0,Everyone,Lifestyle,"March 1, 2016"
SHOPPING,3.3,9189,90.1-100MB,Free,0,Teen,Shopping,"August 1, 2018"
FAMILY,4.7,38,0.1-10MB,Free,0,Everyone,Education,"July 5, 2018"
PHOTOGRAPHY,4.3,1517369,Varies with device,Free,0,Everyone,Photography,"March 6, 2018"
TOOLS,3.7,338449,0.1-10MB,Free,0,Everyone,Tools,"June 19, 2018"
FAMILY,4.5,4251,10.1-20MB,Free,0,Everyone,Education,"April 27, 2018"
GAME,4.1,389,Varies with device,Free,0,Teen,Board,"July 3, 2018"
MAPS_AND_NAVIGATION,4.3,63920,20.1-30MB,Free,0,Everyone,Maps & Navigation,"July 28, 2018"
FAMILY,3.0,2,0.1-10MB,Free,0,Everyone,Education;Education,"October 12, 2017"
SPORTS,3.5,50179,20.1-30MB,Free,0,Everyone,Sports,"August 2, 2018"
PRODUCTIVITY,4.3,2,20.1-30MB,Free,0,Everyone,Productivity,"May 4, 2018"
GAME,4.5,592282,Varies with device,Free,0,Everyone,Music,"August 3, 2018"
FINANCE,4.2,112656,90.1-100MB,Free,0,Everyone,Finance,"July 19, 2018"
PRODUCTIVITY,4.1,349151,Varies with device,Free,0,Everyone,Productivity,"August 1, 2018"
GAME,4.5,946926,50.1-60MB,Free,0,Everyone,Simulation,"March 5, 2018"
FAMILY,2.2,54,0.1-10MB,Free,0,Everyone,Entertainment,"April 30, 2018"
FINANCE,4.6,260547,Varies with device,Free,0,Everyone,Finance,"July 31, 2018"
NEWS_AND_MAGAZINES,2.9,61,0.1-10MB,Free,0,Everyone,News & Magazines,"February 1, 2017"
FAMILY,4.3,95,20.1-30MB,Free,0,Teen,Educational,"February 24, 2018"
GAME,4.5,27725352,70.1-80MB,Free,0,Everyone 10+,Arcade,"July 12, 2018"
COMMUNICATION,4.4,2473693,Varies with device,Free,0,Everyone,Communication,"July 31, 2018"
SPORTS,4.4,783025,Varies with device,Free,0,Everyone,Sports,"June 7, 2018"
FAMILY,3.7,40678,10.1-20MB,Free,0,Everyone,Casual,"May 22, 2017"
LIFESTYLE,3.5,155,10.1-20MB,Free,0,Everyone,Lifestyle,"October 13, 2017"
GAME,4.0,271214,Varies with device,Free,0,Teen,Arcade,"July 25, 2018"
FAMILY,2.4,407,0.1-10MB,Free,0,Mature 17+,Entertainment,"April 11, 2017"
COMMUNICATION,4.1,141,0.1-10MB,Free,0,Everyone,Communication,"December 19, 2017"
LIFESTYLE,4.0,47,0.1-10MB,Free,0,Everyone,Lifestyle,"August 2, 2017"
MEDICAL,4.6,87,0.1-10MB,Paid,5.99,Everyone,Medical,"April 23, 2017"
PRODUCTIVITY,4.4,574719,10.1-20MB,Free,0,Everyone,Productivity,"July 16, 2018"
BOOKS_AND_REFERENCE,4.1,85842,30.1-40MB,Free,0,Everyone,Books & Reference,"June 25, 2018"
SOCIAL,4.1,309872,80.1-90MB,Free,0,Teen,Social,"August 3, 2018"
FAMILY,2.7,5706,40.1-50MB,Free,0,Everyone,Entertainment,"July 13, 2017"
GAME,4.8,133180,50.1-60MB,Free,0,Everyone 10+,Arcade,"January 12, 2018"
SPORTS,4.5,152780,Varies with device,Free,0,Everyone,Sports,"July 18, 2018"
SHOPPING,4.2,609186,20.1-30MB,Free,0,Everyone,Shopping,"July 23, 2018"
GAME,4.6,338742,40.1-50MB,Free,0,Teen,Action,"August 3, 2018"
FAMILY,4.8,13,0.1-10MB,Free,0,Everyone,Entertainment,"August 2, 2018"
MEDICAL,4.5,63,20.1-30MB,Paid,9.99,Everyone,Medical,"October 3, 2016"
GAME,4.2,2180,50.1-60MB,Free,0,Everyone 10+,Action,"January 26, 2018"
BOOKS_AND_REFERENCE,4.3,0,0.1-10MB,Free,0,Everyone,Books & Reference,"December 22, 2016"
MEDICAL,4.6,73118,30.1-40MB,Free,0,Everyone,Medical,"May 10, 2018"
TOOLS,1.9,8,0.1-10MB,Free,0,Everyone,Tools,"April 18, 2018"
NEWS_AND_MAGAZINES,4.4,30722,Varies with device,Free,0,Teen,News & Magazines,"August 2, 2018"
HEALTH_AND_FITNESS,4.4,465,0.1-10MB,Free,0,Everyone,Health & Fitness,"June 7, 2018"
MAPS_AND_NAVIGATION,4.7,4501,20.1-30MB,Free,0,Teen,Maps & Navigation,"July 25, 2018"
VIDEO_PLAYERS,3.6,12764,20.1-30MB,Free,0,Teen,Video Players & Editors,"July 11, 2018"
COMMUNICATION,4.3,335646,0.1-10MB,Free,0,Everyone,Communication,"July 26, 2018"
FAMILY,4.3,1018,30.1-40MB,Free,0,Everyone,Education;Education,"June 28, 2017"
FAMILY,4.9,37,0.1-10MB,Free,0,Everyone,Education,"July 28, 2018"
GAME,4.0,42182,0.1-10MB,Free,0,Everyone,Arcade,"January 6, 2018"
HOUSE_AND_HOME,3.6,4087,0.1-10MB,Free,0,Everyone,House & Home,"July 16, 2018"
HEALTH_AND_FITNESS,3.9,357417,Varies with device,Free,0,Everyone,Health & Fitness,"July 26, 2018"
FINANCE,4.1,138371,Varies with device,Free,0,Everyone,Finance,"August 2, 2018"
COMMUNICATION,4.3,0,Varies with device,Free,0,Everyone,Communication,"August 15, 2017"
COMMUNICATION,4.3,0,10.1-20MB,Free,0,Teen,Communication,"December 20, 2017"
HEALTH_AND_FITNESS,4.4,2107,Varies with device,Paid,2.99,Everyone,Health & Fitness,"December 22, 2015"
FAMILY,4.3,169609,30.1-40MB,Free,0,Everyone,Arcade;Action & Adventure,"June 13, 2018"
PRODUCTIVITY,4.2,6,40.1-50MB,Free,0,Everyone,Productivity,"July 27, 2018"
FAMILY,3.9,53,0.1-10MB,Free,0,Everyone,Entertainment,"September 20, 2017"
GAME,4.0,7718,40.1-50MB,Free,0,Everyone,Action,"August 2, 2018"
WEATHER,4.5,3005,20.1-30MB,Paid,2.99,Everyone,Weather,"August 4, 2018"
NEWS_AND_MAGAZINES,4.3,0,Varies with device,Free,0,Everyone,News & Magazines,"May 4, 2017"
GAME,4.3,85882,20.1-30MB,Free,0,Everyone,Arcade,"November 7, 2017"
LIFESTYLE,4.4,726074,40.1-50MB,Free,0,Everyone,Lifestyle,"August 2, 2018"
GAME,4.0,254518,90.1-100MB,Free,0,Mature 17+,Action,"July 9, 2018"
EDUCATION,4.3,16195,0.1-10MB,Free,0,Everyone,Education,"September 20, 2016"
DATING,4.2,1545,Varies with device,Paid,3.99,Mature 17+,Dating,"June 19, 2018"
BOOKS_AND_REFERENCE,5.0,23,Varies with device,Free,0,Everyone,Books & Reference,"March 20, 2016"
TOOLS,4.1,278,0.1-10MB,Free,0,Everyone,Tools,"July 2, 2018"
FAMILY,3.0,2,80.1-90MB,Paid,2.99,Everyone,Educational;Creativity,"June 25, 2018"
FAMILY,4.4,6738,50.1-60MB,Free,0,Everyone,Simulation,"June 8, 2018"
PRODUCTIVITY,4.3,3,0.1-10MB,Paid,2.60,Everyone,Productivity,"May 19, 2014"
FAMILY,4.1,17,0.1-10MB,Free,0,Everyone,Education,"September 24, 2017"
TOOLS,3.9,19758,0.1-10MB,Free,0,Everyone,Tools,"January 14, 2018"
PARENTING,4.0,3346,30.1-40MB,Free,0,Everyone,Parenting;Music & Video,"June 15, 2018"
GAME,3.9,1987,60.1-70MB,Free,0,Mature 17+,Action,"December 13, 2017"
FAMILY,4.4,764967,60.1-70MB,Free,0,Everyone,Puzzle,"July 5, 2018"
FAMILY,4.4,148536,50.1-60MB,Free,0,Everyone,Education;Education,"August 3, 2018"
ART_AND_DESIGN,4.3,61,0.1-10MB,Free,0,Everyone,Art & Design;Action & Adventure,"March 7, 2018"
BEAUTY,4.5,26834,50.1-60MB,Free,0,Everyone,Beauty,"July 24, 2018"
PERSONALIZATION,4.1,585,0.1-10MB,Free,0,Everyone,Personalization,"June 20, 2018"
FAMILY,3.8,87734,30.1-40MB,Free,0,Teen,Entertainment,"July 19, 2018"
MEDICAL,3.8,122,Varies with device,Free,0,Everyone,Medical,"August 3, 2018"
GAME,4.4,889425,40.1-50MB,Free,0,Teen,Action,"July 26, 2015"
VIDEO_PLAYERS,4.5,83,0.1-10MB,Free,0,Everyone,Video Players & Editors,"May 16, 2018"
FAMILY,4.0,10773,0.1-10MB,Free,0,Everyone,Education,"November 29, 2017"
COMMUNICATION,4.3,76498,0.1-10MB,Free,0,Teen,Communication,"June 20, 2018"
PRODUCTIVITY,3.6,26,0.1-10MB,Free,0,Everyone,Productivity,"May 19, 2015"
HEALTH_AND_FITNESS,2.4,577,0.1-10MB,Free,0,Everyone,Health & Fitness,"April 25, 2018"
FOOD_AND_DRINK,4.5,455377,30.1-40MB,Free,0,Everyone,Food & Drink,"August 1, 2018"
PHOTOGRAPHY,4.7,1320,0.1-10MB,Free,0,Everyone,Photography,"June 27, 2018"
BUSINESS,2.9,97,0.1-10MB,Free,0,Everyone,Business,"June 13, 2018"
GAME,3.5,3048,20.1-30MB,Free,0,Teen,Action,"March 6, 2017"
SHOPPING,5.0,4,0.1-10MB,Free,0,Everyone,Shopping,"May 16, 2016"
PERSONALIZATION,4.0,649,10.1-20MB,Free,0,Everyone,Personalization,"March 30, 2017"
BUSINESS,4.2,715,0.1-10MB,Free,0,Everyone,Business,"August 1, 2018"
FOOD_AND_DRINK,4.5,131569,0.1-10MB,Free,0,Everyone,Food & Drink,"August 3, 2018"
BUSINESS,4.6,48,0.1-10MB,Free,0,Everyone,Business,"August 21, 2017"
PERSONALIZATION,4.7,1873,10.1-20MB,Free,0,Everyone,Personalization,"November 7, 2016"
FAMILY,2.8,4635,0.1-10MB,Free,0,Everyone,Entertainment,"January 1, 2018"
SPORTS,4.5,2371338,30.1-40MB,Free,0,Teen,Sports,"July 24, 2017"
MEDICAL,4.2,1747,0.1-10MB,Free,0,Everyone,Medical,"October 17, 2016"
COMMUNICATION,4.2,781810,Varies with device,Free,0,Everyone,Communication,"August 1, 2018"
FAMILY,4.8,12400,Varies with device,Paid,4.99,Everyone,Puzzle,"June 14, 2018"
MEDICAL,5.0,1,20.1-30MB,Free,0,Everyone,Medical,"August 3, 2018"
TRAVEL_AND_LOCAL,2.2,83,0.1-10MB,Free,0,Everyone,Travel & Local,"July 5, 2018"
LIBRARIES_AND_DEMO,4.1,66,0.1-10MB,Free,0,Everyone,Libraries & Demo,"February 5, 2017"
SPORTS,4.1,4374,50.1-60MB,Free,0,Everyone,Sports,"September 14, 2017"
MEDICAL,4.2,22,10.1-20MB,Free,0,Everyone,Medical,"May 30, 2018"
FAMILY,4.1,29319,20.1-30MB,Free,0,Everyone,Casual;Action & Adventure,"May 18, 2018"
TOOLS,3.8,5431,0.1-10MB,Free,0,Everyone,Tools,"November 13, 2017"
FINANCE,5.0,2,0.1-10MB,Free,0,Everyone,Finance,"February 19, 2016"
PERSONALIZATION,4.2,115773,Varies with device,Free,0,Everyone,Personalization,"May 22, 2018"
BOOKS_AND_REFERENCE,3.8,38,0.1-10MB,Free,0,Everyone,Books & Reference,"June 18, 2018"
FAMILY,4.3,4,0.1-10MB,Free,0,Everyone,Entertainment,"January 10, 2018"
FAMILY,4.7,394842,70.1-80MB,Free,0,Everyone,Casual;Pretend Play,"August 4, 2018"
ENTERTAINMENT,4.5,653008,10.1-20MB,Free,0,Everyone,Entertainment,"June 20, 2018"
PHOTOGRAPHY,4.6,1159058,20.1-30MB,Free,0,Everyone,Photography,"August 3, 2018"
FAMILY,3.9,6903,20.1-30MB,Free,0,Everyone,Educational;Pretend Play,"January 31, 2018"
WEATHER,4.3,3,10.1-20MB,Free,0,Everyone,Weather,"March 14, 2016"
FAMILY,4.5,256219,90.1-100MB,Free,0,Everyone,Strategy,"July 31, 2018"
FINANCE,4.4,43313,30.1-40MB,Free,0,Everyone,Finance,"July 9, 2018"
FAMILY,4.7,2910,0.1-10MB,Free,0,Everyone,Entertainment,"October 30, 2016"
FOOD_AND_DRINK,3.4,6507,10.1-20MB,Free,0,Everyone,Food & Drink,"April 12, 2018"
SOCIAL,4.0,80987,20.1-30MB,Free,0,Teen,Social,"July 30, 2018"
NEWS_AND_MAGAZINES,4.3,39,0.1-10MB,Free,0,Everyone,News & Magazines,"April 18, 2018"
HEALTH_AND_FITNESS,4.2,287,10.1-20MB,Free,0,Everyone,Health & Fitness,"July 30, 2018"
TOOLS,3.3,688,0.1-10MB,Free,0,Everyone,Tools,"September 5, 2017"
NEWS_AND_MAGAZINES,4.4,2959,0.1-10MB,Free,0,Everyone,News & Magazines,"August 4, 2018"
VIDEO_PLAYERS,4.5,18699,0.1-10MB,Free,0,Everyone,Video Players & Editors,"March 27, 2018"
MEDICAL,4.3,6,0.1-10MB,Free,0,Everyone,Medical,"March 16, 2017"
PERSONALIZATION,4.6,49657,0.1-10MB,Free,0,Everyone,Personalization,"August 6, 2018"
SPORTS,3.7,20,0.1-10MB,Free,0,Everyone,Sports,"December 8, 2017"
GAME,4.5,559,30.1-40MB,Free,0,Everyone 10+,Action,"August 3, 2018"
GAME,4.3,157264,60.1-70MB,Free,0,Everyone,Arcade,"December 30, 2016"
MEDICAL,4.2,5661,Varies with device,Free,0,Everyone,Medical,"April 19, 2017"
PHOTOGRAPHY,4.2,914917,Varies with device,Free,0,Everyone,Photography,"July 22, 2018"
PHOTOGRAPHY,4.1,49211,0.1-10MB,Free,0,Everyone,Photography,"January 19, 2017"
FINANCE,4.5,96,10.1-20MB,Free,0,Everyone,Finance,"June 22, 2018"
PRODUCTIVITY,4.4,480643,Varies with device,Free,0,Everyone,Productivity,"July 22, 2018"
SPORTS,4.6,666521,20.1-30MB,Free,0,Everyone,Sports,"July 29, 2018"
SHOPPING,4.6,2278,10.1-20MB,Free,0,Everyone,Shopping,"July 15, 2018"
PERSONALIZATION,4.3,0,10.1-20MB,Paid,0.99,Everyone,Personalization,"August 14, 2016"
GAME,4.3,0,Varies with device,Free,0,Everyone,Arcade,"June 13, 2018"
SOCIAL,4.5,76480,10.1-20MB,Free,0,Mature 17+,Social,"August 6, 2018"
SOCIAL,4.6,70449,Varies with device,Free,0,Teen,Social,"July 27, 2018"
GAME,4.5,14253,80.1-90MB,Free,0,Everyone,Racing,"January 18, 2018"
SPORTS,4.5,1605267,Varies with device,Free,0,Everyone,Sports,"December 5, 2016"
BUSINESS,4.3,0,10.1-20MB,Free,0,Everyone,Business,"April 30, 2018"
BUSINESS,3.8,5868,10.1-20MB,Free,0,Everyone,Business,"July 3, 2018"
BUSINESS,4.0,3,0.1-10MB,Free,0,Everyone,Business,"October 5, 2015"
MEDICAL,4.0,91,0.1-10MB,Free,0,Everyone,Medical,"February 8, 2012"
GAME,4.4,1432447,50.1-60MB,Free,0,Everyone,Arcade,"November 9, 2017"
FAMILY,4.3,31970,70.1-80MB,Free,0,Everyone,Puzzle,"June 7, 2017"
SHOPPING,3.8,208,0.1-10MB,Free,0,Everyone,Shopping,"February 11, 2015"
COMMUNICATION,4.1,55110,0.1-10MB,Free,0,Everyone,Communication,"June 20, 2018"
FAMILY,4.6,33,0.1-10MB,Free,0,Everyone,Casual,"November 18, 2017"
FAMILY,4.0,16190,80.1-90MB,Free,0,Everyone,Action;Action & Adventure,"April 24, 2018"
LIFESTYLE,4.5,8096,10.1-20MB,Free,0,Mature 17+,Lifestyle,"August 3, 2018"
COMMUNICATION,4.3,1,0.1-10MB,Free,0,Everyone,Communication,"October 2, 2014"
BOOKS_AND_REFERENCE,4.4,384368,Varies with device,Free,0,Everyone,Books & Reference,"August 4, 2018"
GAME,4.5,10055521,90.1-100MB,Free,0,Everyone,Casual,"June 28, 2018"
MEDICAL,4.3,6,20.1-30MB,Free,0,Everyone,Medical,"July 20, 2018"
PRODUCTIVITY,4.3,247,0.1-10MB,Free,0,Everyone,Productivity,"June 22, 2016"
TRAVEL_AND_LOCAL,2.3,9,60.1-70MB,Free,0,Everyone,Travel & Local,"April 6, 2018"
TOOLS,3.9,203,0.1-10MB,Free,0,Everyone,Tools,"March 3, 2017"
GAME,4.6,1327269,90.1-100MB,Free,0,Teen,Racing,"April 12, 2017"
COMMUNICATION,4.4,10341,0.1-10MB,Free,0,Everyone,Communication,"July 5, 2018"
NEWS_AND_MAGAZINES,4.2,40167,0.1-10MB,Free,0,Everyone,News & Magazines,"July 30, 2018"
FAMILY,3.7,37,0.1-10MB,Free,0,Everyone,Education,"July 19, 2015"
VIDEO_PLAYERS,3.0,78,0.1-10MB,Free,0,Everyone,Video Players & Editors,"September 19, 2013"
PHOTOGRAPHY,4.2,784,10.1-20MB,Free,0,Everyone,Photography,"April 29, 2018"
LIFESTYLE,3.9,7376,10.1-20MB,Free,0,Everyone,Lifestyle,"January 11, 2018"
PRODUCTIVITY,4.5,208543,Varies with device,Free,0,Everyone,Productivity,"July 5, 2018"
FAMILY,4.4,2952,30.1-40MB,Free,0,Everyone,Education;Education,"June 19, 2018"
HEALTH_AND_FITNESS,4.5,183669,50.1-60MB,Free,0,Everyone,Health & Fitness,"July 27, 2018"
FAMILY,4.3,3,10.1-20MB,Paid,0.99,Everyone,Education;Brain Games,"December 28, 2017"
SOCIAL,4.1,68025,0.1-10MB,Free,0,Everyone,Social,"April 16, 2018"
DATING,3.5,2593,0.1-10MB,Free,0,Mature 17+,Dating,"July 25, 2018"
TOOLS,3.4,3491,0.1-10MB,Free,0,Everyone,Tools,"July 31, 2018"
FAMILY,4.4,31,0.1-10MB,Free,0,Everyone,Entertainment,"June 3, 2018"
FAMILY,4.2,214,60.1-70MB,Paid,4.99,Everyone,Board;Brain Games,"December 13, 2017"
BOOKS_AND_REFERENCE,4.6,595,0.1-10MB,Free,0,Everyone,Books & Reference,"June 28, 2016"
DATING,3.8,5164,20.1-30MB,Free,0,Mature 17+,Dating,"July 24, 2018"
FAMILY,4.4,276,Varies with device,Free,0,Everyone,Education,"March 22, 2016"
TOOLS,4.1,67,0.1-10MB,Free,0,Everyone,Tools,"May 7, 2018"
ENTERTAINMENT,3.4,87384,Varies with device,Free,0,Everyone,Entertainment,"September 14, 2016"
SOCIAL,4.0,712,20.1-30MB,Free,0,Teen,Social,"March 5, 2018"
MAPS_AND_NAVIGATION,4.3,38,0.1-10MB,Free,0,Everyone,Maps & Navigation,"June 13, 2018"
FAMILY,4.0,42,10.1-20MB,Free,0,Everyone,Casual,"November 15, 2016"
PERSONALIZATION,4.3,0,10.1-20MB,Free,0,Teen,Personalization,"April 17, 2018"
FINANCE,4.3,129304,Varies with device,Free,0,Everyone,Finance,"August 2, 2018"
FAMILY,4.3,43,0.1-10MB,Free,0,Everyone,Education,"December 16, 2017"
SOCIAL,4.7,2068,0.1-10MB,Free,0,Everyone,Social,"April 13, 2014"
BUSINESS,4.8,148945,20.1-30MB,Free,0,Everyone,Business,"July 19, 2018"
NEWS_AND_MAGAZINES,4.3,17,0.1-10MB,Free,0,Everyone,News & Magazines,"March 14, 2017"
COMMUNICATION,4.4,3128611,Varies with device,Free,0,Mature 17+,Communication,"July 27, 2018"
MEDICAL,4.9,14,0.1-10MB,Free,0,Everyone,Medical,"July 13, 2018"
HOUSE_AND_HOME,3.8,14653,Varies with device,Free,0,Everyone,House & Home,"July 16, 2018"
COMMUNICATION,4.3,230564,Varies with device,Free,0,Everyone,Communication,"July 31, 2018"
SOCIAL,4.2,4828372,Varies with device,Free,0,Teen,Social,"July 26, 2018"
SOCIAL,4.6,60562,10.1-20MB,Free,0,Mature 17+,Social,"August 6, 2018"
PERSONALIZATION,3.9,25035,10.1-20MB,Free,0,Everyone,Personalization,"October 20, 2016"
MEDICAL,4.3,35,0.1-10MB,Paid,3.99,Everyone,Medical,"December 3, 2014"
PERSONALIZATION,4.7,6342,30.1-40MB,Free,0,Everyone,Personalization,"July 13, 2018"
FAMILY,3.0,42515,0.1-10MB,Free,0,Everyone,Casual,"May 23, 2018"
FAMILY,3.6,21095,0.1-10MB,Free,0,Everyone,Entertainment,"December 16, 2016"
EDUCATION,4.5,756,10.1-20MB,Free,0,Everyone,Education,"June 18, 2018"
PERSONALIZATION,4.3,100130,Varies with device,Free,0,Everyone,Personalization,"June 25, 2018"
TOOLS,4.4,11393,0.1-10MB,Free,0,Everyone,Tools,"July 27, 2018"
TRAVEL_AND_LOCAL,3.7,16980,Varies with device,Free,0,Everyone,Travel & Local,"July 18, 2018"
LIBRARIES_AND_DEMO,4.6,3014,20.1-30MB,Free,0,Everyone,Libraries & Demo,"June 27, 2018"
SPORTS,4.6,152653,10.1-20MB,Free,0,Everyone,Sports,"August 3, 2018"
GAME,4.4,4921122,Varies with device,Free,0,Everyone 10+,Arcade,"June 15, 2018"
FAMILY,4.6,4451317,Varies with device,Free,0,Everyone,Casual,"July 19, 2018"
LIFESTYLE,2.1,2390,30.1-40MB,Free,0,Everyone,Lifestyle,"July 17, 2018"
GAME,4.3,3,40.1-50MB,Free,0,Everyone,Racing,"April 5, 2018"
SOCIAL,4.3,175722,Varies with device,Free,0,Mature 17+,Social,"July 23, 2018"
FAMILY,4.8,55,0.1-10MB,Free,0,Everyone,Education,"September 26, 2015"
HEALTH_AND_FITNESS,4.5,144050,50.1-60MB,Free,0,Everyone,Health & Fitness,"July 27, 2018"
FAMILY,3.8,48545,30.1-40MB,Free,0,Everyone,Casual,"August 3, 2018"
ART_AND_DESIGN,3.2,55,0.1-10MB,Free,0,Everyone,Art & Design,"June 6, 2018"
FAMILY,4.3,817,20.1-30MB,Free,0,Everyone,Educational,"May 25, 2018"
FAMILY,4.5,76608,20.1-30MB,Free,0,Everyone 10+,Action;Action & Adventure,"January 5, 2017"
FAMILY,4.3,159,10.1-20MB,Free,0,Everyone,Education;Education,"February 3, 2015"
GAME,3.9,71,50.1-60MB,Free,0,Teen,Action,"December 1, 2016"
GAME,4.4,267395,70.1-80MB,Free,0,Everyone 10+,Action,"July 19, 2018"
ART_AND_DESIGN,4.5,5035,10.1-20MB,Free,0,Everyone,Art & Design,"July 19, 2018"
FINANCE,4.7,460,10.1-20MB,Free,0,Everyone,Finance,"June 26, 2018"
LIFESTYLE,4.1,3309,10.1-20MB,Free,0,Everyone,Lifestyle,"August 5, 2018"
NEWS_AND_MAGAZINES,3.8,54256,Varies with device,Free,0,Everyone,News & Magazines,"July 23, 2018"
MEDICAL,4.7,23160,20.1-30MB,Free,0,Everyone,Medical,"July 27, 2018"
SOCIAL,4.2,3895,Varies with device,Free,0,Teen,Social,"June 27, 2018"
GAME,4.5,114479,20.1-30MB,Free,0,Teen,Card,"December 20, 2017"
GAME,4.4,8219586,90.1-100MB,Free,0,Teen,Action,"July 24, 2018"
PRODUCTIVITY,3.7,7,10.1-20MB,Free,0,Teen,Productivity,"June 10, 2018"
SPORTS,4.0,121003,Varies with device,Free,0,Everyone,Sports,"August 6, 2018"
FAMILY,4.3,1,0.1-10MB,Free,0,Everyone,Puzzle,"September 21, 2016"
VIDEO_PLAYERS,4.4,259605,0.1-10MB,Free,0,Everyone,Video Players & Editors,"August 3, 2018"
FOOD_AND_DRINK,3.3,1726,20.1-30MB,Free,0,Everyone,Food & Drink,"July 19, 2018"
TRAVEL_AND_LOCAL,4.3,16734,0.1-10MB,Free,0,Everyone,Travel & Local,"July 31, 2018"
PRODUCTIVITY,4.3,0,0.1-10MB,Free,0,Everyone,Productivity,"June 11, 2018"
LIFESTYLE,3.6,275,0.1-10MB,Paid,400.00,Everyone,Lifestyle,"May 3, 2018"
PRODUCTIVITY,4.3,17,0.1-10MB,Free,0,Everyone,Productivity,"May 19, 2015"
BUSINESS,4.4,25,0.1-10MB,Free,0,Everyone,Business,"January 19, 2018"
GAME,4.3,1295625,10.1-20MB,Free,0,Everyone,Puzzle,"April 11, 2018"
LIFESTYLE,4.3,0,0.1-10MB,Free,0,Everyone,Lifestyle,"May 15, 2017"
FAMILY,4.1,217736,80.1-90MB,Free,0,Everyone,Casual;Pretend Play,"August 2, 2018"
DATING,4.3,135418,Varies with device,Free,0,Mature 17+,Dating,"July 7, 2018"
NEWS_AND_MAGAZINES,4.3,2,20.1-30MB,Free,0,Everyone,News & Magazines,"November 9, 2017"
BUSINESS,4.0,624,0.1-10MB,Free,0,Everyone,Business,"March 22, 2018"
PRODUCTIVITY,4.3,2,0.1-10MB,Free,0,Everyone,Productivity,"December 15, 2016"
TOOLS,4.8,337532,10.1-20MB,Free,0,Everyone,Tools,"July 11, 2018"
FAMILY,3.4,1178,30.1-40MB,Free,0,Everyone 10+,Simulation,"April 8, 2018"
PHOTOGRAPHY,4.5,123029,Varies with device,Free,0,Everyone,Photography,"August 2, 2018"
NEWS_AND_MAGAZINES,4.1,763,0.1-10MB,Free,0,Everyone,News & Magazines,"December 18, 2015"
COMMUNICATION,4.3,260,0.1-10MB,Free,0,Everyone,Communication,"August 11, 2014"
FAMILY,4.3,1,0.1-10MB,Free,0,Everyone,Entertainment,"June 9, 2018"
FINANCE,4.0,732,0.1-10MB,Free,0,Everyone,Finance,"April 2, 2018"
FAMILY,4.0,97,0.1-10MB,Free,0,Everyone,Education,"July 1, 2016"
FAMILY,4.3,13,60.1-70MB,Free,0,Everyone,Puzzle,"April 6, 2018"
FAMILY,4.7,513,0.1-10MB,Free,0,Everyone,Education,"December 14, 2017"
BOOKS_AND_REFERENCE,4.3,0,0.1-10MB,Free,0,Everyone,Books & Reference,"December 7, 2015"
FAMILY,4.0,94308,70.1-80MB,Free,0,Everyone,Simulation,"December 25, 2016"
PRODUCTIVITY,4.5,40328,20.1-30MB,Free,0,Everyone,Productivity,"October 17, 2016"
SHOPPING,4.3,3,0.1-10MB,Free,0,Everyone,Shopping,"July 18, 2018"
LIFESTYLE,5.0,8,0.1-10MB,Free,0,Everyone,Lifestyle,"May 16, 2016"
NEWS_AND_MAGAZINES,4.3,30,0.1-10MB,Free,0,Everyone,News & Magazines,"July 30, 2015"
FINANCE,3.5,3856,0.1-10MB,Free,0,Everyone,Finance,"July 31, 2018"
BOOKS_AND_REFERENCE,4.3,72,0.1-10MB,Free,0,Everyone,Books & Reference,"December 21, 2015"
GAME,4.3,121612,50.1-60MB,Free,0,Teen,Action,"December 28, 2017"
NEWS_AND_MAGAZINES,4.3,296781,Varies with device,Free,0,Everyone 10+,News & Magazines,"July 24, 2018"
MEDICAL,4.3,2,0.1-10MB,Free,0,Everyone,Medical,"April 23, 2017"
FAMILY,4.4,847,20.1-30MB,Free,0,Everyone,Education,"July 16, 2018"
PHOTOGRAPHY,4.3,2,0.1-10MB,Free,0,Everyone,Photography,"January 17, 2018"
PHOTOGRAPHY,5.0,1,0.1-10MB,Free,0,Teen,Photography,"February 1, 2017"
PHOTOGRAPHY,4.5,10349,10.1-20MB,Free,0,Everyone,Photography,"July 29, 2017"
FAMILY,4.3,1,0.1-10MB,Paid,2.99,Everyone,Casual,"May 31, 2016"
PERSONALIZATION,4.3,1,10.1-20MB,Free,0,Teen,Personalization,"February 22, 2018"
VIDEO_PLAYERS,3.2,39,10.1-20MB,Free,0,Everyone,Video Players & Editors,"March 18, 2016"
FAMILY,4.6,1977,0.1-10MB,Free,0,Everyone,Entertainment,"February 21, 2018"
