Category,Rating,Reviews,Size,Type,Price,Content Rating,Genres,Last Updated
FINANCE,4.3,4290,24M,Free,0,Everyone,Finance,"July 19, 2018"
FAMILY,4.1,530792,Varies with device,Free,0,Everyone,Role Playing;Action & Adventure,"May 30, 2018"
HEALTH_AND_FITNESS,4.3,3,21M,Free,0,Everyone,Health & Fitness,"July 4, 2018"
GAME,4.6,23136735,97M,Free,0,Everyone 10+,Strategy,"June 27, 2018"
TOOLS,4.3,4,33M,Free,0,Everyone,Tools,"July 28, 2018"
FOOD_AND_DRINK,4.7,6118,Varies with device,Free,0,Everyone,Food & Drink,"July 7, 2018"
SPORTS,4.6,13098,Varies with device,Free,0,Everyone,Sports,"July 28, 2018"
PRODUCTIVITY,4.3,5,4.6M,Free,0,Everyone,Productivity,"October 31, 2017"
GAME,4.3,205830,63M,Free,0,Everyone,Board,"June 20, 2018"
SOCIAL,5.0,3,2.4M,Free,0,Teen,Social,"July 11, 2018"
DATING,4.3,0,14M,Free,0,Mature 17+,Dating,"July 9, 2018"
FINANCE,4.7,3,8.2M,Free,0,Everyone,Finance,"February 5, 2018"
TOOLS,3.0,4,2.0M,Free,0,Everyone,Tools,"March 16, 2016"
FAMILY,5.0,3,1.7M,Free,0,Everyone,Education,"July 11, 2017"
MAPS_AND_NAVIGATION,2.8,1911,20M,Free,0,Everyone,Maps & Navigation,"March 17, 2018"
TOOLS,4.5,142,26k,Paid,$1.00,Everyone,Tools,"June 26, 2011"
GAME,4.0,301895,25M,Free,0,Everyone,Racing,"May 23, 2018"
FAMILY,3.8,5,12M,Free,0,Everyone,Education,"May 30, 2017"
FAMILY,3.1,1242,14M,Free,0,Everyone,Education,"April 24, 2018"
HOUSE_AND_HOME,3.7,1437,Varies with device,Free,0,Everyone,House & Home,"August 2, 2018"
GAME,4.3,525517,48M,Free,0,Everyone,Action;Action & Adventure,"October 15, 2017"
PRODUCTIVITY,4.3,5,Varies with device,Free,0,Everyone,Productivity,"May 26, 2018"
GAME,4.6,3093358,Varies with device,Free,0,Everyone,Casual,"July 13, 2018"
ENTERTAINMENT,4.4,288150,21M,Free,0,Teen,Entertainment,"July 23, 2018"
FAMILY,4.6,12,2.4M,Free,0,Everyone,Education,"October 7, 2017"
TOOLS,4.3,0,1.7M,Free,0,Everyone,Tools,"April 26, 2018"
ART_AND_DESIGN,4.1,36639,Varies with device,Free,0,Everyone,Art & Design,"July 14, 2018"
TOOLS,4.1,12,8.7M,Free,0,Everyone,Tools,"March 23, 2018"
FAMILY,4.8,16,8.9M,Paid,$1.99,Everyone,Entertainment,"May 9, 2017"
BUSINESS,4.3,0,26M,Free,0,Everyone,Business,"January 17, 2018"
FAMILY,4.1,665,5.3M,Free,0,Everyone,Education,"May 24, 2018"
HEALTH_AND_FITNESS,4.5,328469,Varies with device,Free,0,Teen,Health & Fitness,"August 1, 2018"
FAMILY,4.3,9465,43M,Free,0,Everyone,Entertainment,"July 8, 2018"
BOOKS_AND_REFERENCE,4.3,0,9.3M,Paid,$5.99,Everyone,Books & Reference,"September 3, 2015"
TOOLS,3.5,163997,16M,Free,0,Everyone,Tools,"August 5, 2018"
HOUSE_AND_HOME,4.5,417907,34M,Free,0,Everyone,House & Home,"August 1, 2018"
GAME,4.3,0,33M,Free,0,Everyone,Trivia,"March 18, 2018"
FAMILY,4.0,39779,19M,Free,0,Everyone,Video Players & Editors;Music & Video,"August 5, 2016"
TOOLS,3.4,43,2.3M,Free,0,Everyone,Tools,"October 10, 2017"
FAMILY,4.4,15105,36M,Free,0,Everyone,Education,"June 11, 2018"
COMMUNICATION,4.3,4,3.4M,Paid,$0.99,Mature 17+,Communication,"February 12, 2018"
WEATHER,3.7,7896,Varies with device,Free,0,Everyone,Weather,"November 25, 2013"
EDUCATION,4.6,172640,14M,Free,0,Everyone,Education,"May 2, 2018"
SPORTS,4.0,176448,10M,Free,0,Everyone,Sports,"November 21, 2017"
GAME,4.3,0,Varies with device,Paid,$0.99,Everyone,Arcade,"July 24, 2016"
SPORTS,4.0,28895,82M,Free,0,Teen,Sports,"August 2, 2018"
FAMILY,4.1,214,46M,Free,0,Teen,Casual,"December 22, 2016"
FAMILY,4.4,26545,40M,Free,0,Everyone,Casual,"July 20, 2018"
GAME,4.6,807338,93M,Free,0,Teen,Simulation,"July 30, 2018"
TRAVEL_AND_LOCAL,4.2,5112,62M,Free,0,Everyone,Travel & Local,"July 27, 2018"
FAMILY,3.8,271,8.3M,Free,0,Teen,Entertainment,"June 12, 2017"
GAME,4.7,27856,50M,Paid,$2.99,Teen,Action,"April 2, 2015"
TOOLS,4.3,1,1.9M,Free,0,Everyone,Tools,"April 29, 2016"
TRAVEL_AND_LOCAL,4.8,43054,Varies with device,Free,0,Everyone,Travel & Local,"August 6, 2018"
FAMILY,4.1,59729,Varies with device,Free,0,Everyone,Racing;Action & Adventure,"June 27, 2018"
BUSINESS,4.3,0,10.0M,Free,0,Everyone,Business,"June 11, 2018"
COMMUNICATION,3.7,42329,Varies with device,Free,0,Everyone,Communication,"June 4, 2018"
TOOLS,3.4,784,42M,Free,0,Everyone,Tools,"September 29, 2016"
MAPS_AND_NAVIGATION,3.6,8,Varies with device,Free,0,Everyone,Maps & Navigation,"September 27, 2017"
TRAVEL_AND_LOCAL,4.4,71,28M,Free,0,Everyone,Travel & Local,"October 27, 2017"
FAMILY,4.3,158,2.6M,Free,0,Everyone,Entertainment,"June 14, 2018"
TOOLS,4.6,85,2.4M,Paid,$2.99,Everyone,Tools,"July 5, 2018"
LIFESTYLE,3.0,26,Varies with device,Free,0,Everyone,Lifestyle,"May 15, 2018"
FAMILY,4.3,796,28M,Free,0,Everyone,Entertainment,"July 3, 2018"
EVENTS,4.6,7,3.8M,Free,0,Teen,Events,"July 10, 2017"
GAME,4.6,9883806,74M,Free,0,Everyone,Sports,"July 16, 2018"
FAMILY,4.5,86,8.6M,Free,0,Teen,Entertainment,"March 11, 2017"
ENTERTAINMENT,4.1,29690,78M,Free,0,Teen,Entertainment,"August 3, 2018"
PRODUCTIVITY,4.3,154668,Varies with device,Free,0,Everyone,Productivity,"August 2, 2018"
BOOKS_AND_REFERENCE,4.3,2,7.2M,Free,0,Everyone,Books & Reference,"June 15, 2018"
GAME,4.6,5418675,96M,Free,0,Everyone,Sports,"June 13, 2018"
FINANCE,5.0,2,2.0M,Free,0,Everyone,Finance,"March 30, 2016"
BEAUTY,4.1,3595,Varies with device,Free,0,Everyone,Beauty,"May 24, 2018"
FAMILY,4.3,6,33M,Paid,$2.49,Everyone,Education;Pretend Play,"December 25, 2017"
PHOTOGRAPHY,4.1,351254,4.0M,Free,0,Everyone,Photography,"June 29, 2018"
FAMILY,3.1,305,8.3M,Free,0,Everyone,Educational;Brain Games,"July 7, 2016"
GAME,4.7,1351068,Varies with device,Free,0,Everyone,Puzzle,"July 30, 2018"
HEALTH_AND_FITNESS,4.2,1324,4.0M,Free,0,Everyone,Health & Fitness,"January 29, 2018"
PHOTOGRAPHY,4.4,26252,24M,Free,0,Everyone,Photography,"May 26, 2018"
AUTO_AND_VEHICLES,4.0,1403,201k,Free,0,Everyone,Auto & Vehicles,"August 26, 2014"
VIDEO_PLAYERS,4.2,6449,Varies with device,Free,0,Everyone,Video Players & Editors,"February 13, 2015"
COMMUNICATION,4.6,191032,26M,Free,0,Everyone,Communication,"August 4, 2018"
MEDICAL,4.3,0,13M,Free,0,Everyone,Medical,"July 30, 2018"
GAME,4.7,57,12M,Free,0,Everyone,Word,"November 1, 2017"
LIFESTYLE,4.3,0,3.0M,Free,0,Everyone,Lifestyle,"June 7, 2018"
FAMILY,4.3,275,29M,Free,0,Everyone,Puzzle,"July 9, 2018"
TRAVEL_AND_LOCAL,4.7,213,6.1M,Paid,$3.99,Everyone,Travel & Local,"August 5, 2018"
PHOTOGRAPHY,4.3,50893,35M,Free,0,Everyone,Photography,"November 20, 2014"
PERSONALIZATION,4.2,4,14M,Free,0,Teen,Personalization,"July 31, 2016"
HEALTH_AND_FITNESS,4.4,20547,5.7M,Free,0,Everyone,Health & Fitness,"November 29, 2017"
SHOPPING,4.0,7006,12M,Free,0,Everyone,Shopping,"May 12, 2018"
GAME,3.8,596,91M,Free,0,Teen,Adventure,"August 17, 2017"
HEALTH_AND_FITNESS,4.6,199,8.8M,Free,0,Everyone,Health & Fitness,"July 24, 2018"
LIFESTYLE,5.0,32,7.9M,Free,0,Everyone,Lifestyle,"December 31, 2017"
NEWS_AND_MAGAZINES,4.6,9,17M,Free,0,Everyone,News & Magazines,"June 4, 2018"
HEALTH_AND_FITNESS,4.6,28951,60M,Free,0,Everyone,Health & Fitness,"July 16, 2018"
GAME,4.2,304106,Varies with device,Free,0,Teen,Adventure,"August 6, 2018"
BOOKS_AND_REFERENCE,4.3,2,20M,Free,0,Everyone,Books & Reference,"February 13, 2018"
HEALTH_AND_FITNESS,4.5,399009,Varies with device,Free,0,Everyone,Health & Fitness,"June 8, 2018"
FAMILY,3.7,452,30M,Free,0,Everyone,Entertainment,"February 2, 2018"
EDUCATION,4.0,430,526k,Free,0,Everyone,Education,"July 11, 2014"
TOOLS,4.4,4254879,Varies with device,Free,0,Everyone,Tools,"July 8, 2018"
FAMILY,4.7,8264,24M,Free,0,Everyone,Art & Design;Creativity,"August 2, 2018"
FAMILY,4.2,117,13M,Free,0,Everyone,Education,"June 13, 2018"
BUSINESS,4.3,0,11M,Free,0,Teen,Business,"June 21, 2018"
MEDICAL,1.8,30,887k,Free,0,Everyone,Medical,"May 27, 2016"
COMMUNICATION,4.1,2063,4.5M,Free,0,Everyone,Communication,"June 3, 2018"
GAME,4.4,661,42M,Free,0,Everyone,Action,"April 20, 2018"
MEDICAL,4.2,178,4.8M,Paid,$0.99,Everyone,Medical,"July 22, 2018"
TOOLS,3.3,16,1.3M,Free,0,Everyone,Tools,"November 5, 2016"
FAMILY,4.5,253,83M,Paid,$3.99,Everyone,Education;Pretend Play,"October 28, 2016"
MEDICAL,3.8,568,42M,Free,0,Everyone,Medical,"January 22, 2014"
TRAVEL_AND_LOCAL,4.3,459851,Varies with device,Free,0,Everyone,Travel & Local,"August 1, 2018"
GAME,4.2,177542,40M,Free,0,Everyone,Arcade,"May 2, 2016"
GAME,4.7,541732,20M,Free,0,Everyone,Music,"February 9, 2018"
NEWS_AND_MAGAZINES,4.3,11667403,Varies with device,Free,0,Mature 17+,News & Magazines,"August 6, 2018"
DATING,4.0,51698,63M,Free,0,Mature 17+,Dating,"July 26, 2018"
SPORTS,5.0,17,1.5M,Free,0,Everyone,Sports,"December 8, 2017"
PRODUCTIVITY,4.5,870928,16M,Free,0,Everyone,Productivity,"June 8, 2018"
PRODUCTIVITY,4.4,607,37M,Free,0,Everyone,Productivity,"July 24, 2016"
FAMILY,4.2,238,6.8M,Free,0,Everyone,Education,"November 18, 2016"
TRAVEL_AND_LOCAL,3.1,16,18M,Free,0,Everyone,Travel & Local,"August 1, 2018"
FAMILY,4.2,62301,72M,Free,0,Teen,Strategy,"August 1, 2018"
BOOKS_AND_REFERENCE,4.5,8,5.1M,Free,0,Everyone,Books & Reference,"July 13, 2018"
FAMILY,3.3,21735,37M,Free,0,Everyone,Simulation,"July 11, 2018"
COMMUNICATION,3.3,960,3.8M,Free,0,Everyone,Communication,"September 21, 2017"
MAPS_AND_NAVIGATION,3.6,695,2.9M,Free,0,Everyone,Maps & Navigation,"January 28, 2018"
HEALTH_AND_FITNESS,4.5,27439,19M,Free,0,Everyone,Health & Fitness,"July 16, 2018"
GAME,4.2,3815614,32M,Free,0,Everyone,Action,"July 23, 2018"
HOUSE_AND_HOME,3.4,3280,77M,Free,0,Everyone,House & Home,"June 29, 2018"
SPORTS,4.5,838738,Varies with device,Free,0,Everyone,Sports,"May 18, 2018"
BOOKS_AND_REFERENCE,4.0,459,3.1M,Free,0,Everyone,Books & Reference,"November 16, 2017"
COMICS,4.4,190,34M,Free,0,Everyone,Comics,"November 17, 2017"
TOOLS,4.2,13005,9.7M,Free,0,Everyone,Tools,"January 21, 2018"
TRAVEL_AND_LOCAL,4.3,0,56M,Paid,$3.99,Everyone,Travel & Local,"January 22, 2017"
EDUCATION,4.5,108613,Varies with device,Free,0,Everyone,Education,"August 3, 2018"
TOOLS,4.3,2,24M,Free,0,Everyone,Tools,"January 30, 2018"
PHOTOGRAPHY,4.3,1517395,Varies with device,Free,0,Everyone,Photography,"March 6, 2018"
TOOLS,3.7,5004,2.5M,Free,0,Everyone,Tools,"July 9, 2018"
FAMILY,4.4,431,17M,Free,0,Everyone,Entertainment,"June 13, 2016"
TOOLS,3.8,120494,2.3M,Free,0,Everyone,Tools,"June 13, 2018"
FAMILY,4.3,6,5.4M,Free,0,Everyone,Entertainment,"March 18, 2018"
EVENTS,4.3,13,27M,Free,0,Everyone,Events,"June 28, 2018"
BUSINESS,4.3,1,30M,Free,0,Everyone,Business,"February 26, 2018"
FAMILY,3.9,13,12M,Free,0,Everyone,Casual,"May 30, 2016"
FAMILY,4.0,1542,13M,Free,0,Everyone,Entertainment,"June 9, 2015"
VIDEO_PLAYERS,3.5,81,22M,Free,0,Everyone,Video Players & Editors,"July 21, 2016"
PRODUCTIVITY,4.5,298843,Varies with device,Free,0,Everyone,Productivity,"August 5, 2018"
BOOKS_AND_REFERENCE,4.6,603,7.4M,Free,0,Everyone,Books & Reference,"June 19, 2016"
SOCIAL,4.3,0,8.1M,Free,0,Teen,Social,"November 1, 2016"
MEDICAL,3.0,4,3.4M,Paid,$0.99,Everyone,Medical,"May 9, 2017"
FAMILY,4.0,35,48M,Free,0,Everyone,Simulation,"August 4, 2018"
GAME,4.5,7687,23M,Paid,$1.99,Everyone,Arcade,"February 27, 2017"
DATING,4.0,13440,49M,Free,0,Mature 17+,Dating,"August 3, 2018"
MEDICAL,4.3,44,34M,Free,0,Everyone,Medical,"April 12, 2018"
FAMILY,4.3,1,30M,Free,0,Everyone,Education,"August 2, 2018"
FAMILY,3.9,1550,21M,Free,0,Teen,Role Playing,"October 28, 2017"
PHOTOGRAPHY,4.4,53421,26M,Free,0,Everyone,Photography,"August 6, 2018"
GAME,4.4,17,4.8M,Paid,$4.49,Everyone,Card,"May 21, 2018"
COMMUNICATION,3.3,78,2.5M,Free,0,Everyone,Communication,"March 31, 2018"
LIFESTYLE,4.3,1,1.5M,Free,0,Everyone,Lifestyle,"April 23, 2015"
HOUSE_AND_HOME,4.5,30,25M,Free,0,Everyone,House & Home,"August 1, 2018"
EVENTS,4.3,1,34M,Free,0,Everyone,Events,"July 11, 2018"
PRODUCTIVITY,4.2,244567,Varies with device,Free,0,Everyone,Productivity,"August 6, 2018"
GAME,4.5,32344,29M,Paid,$0.99,Everyone,Adventure,"October 21, 2016"
FAMILY,4.3,285,6.2M,Free,0,Everyone,Education,"November 7, 2017"
COMMUNICATION,4.1,10484169,Varies with device,Free,0,Everyone,Communication,"August 3, 2018"
TOOLS,4.6,7790693,17M,Free,0,Everyone,Tools,"July 30, 2018"
GAME,4.4,58387,3.3M,Free,0,Everyone,Word,"December 13, 2013"
PRODUCTIVITY,4.3,0,11M,Free,0,Everyone,Productivity,"May 8, 2018"
HEALTH_AND_FITNESS,4.6,77563,39M,Free,0,Everyone,Health & Fitness,"July 23, 2018"
FAMILY,4.3,24877,54M,Free,0,Everyone,Puzzle;Action & Adventure,"June 20, 2018"
GAME,4.3,4,20M,Free,0,Everyone,Racing,"June 6, 2017"
FAMILY,4.1,181,9.2M,Free,0,Everyone,Entertainment,"June 14, 2018"
COMMUNICATION,4.2,5387333,Varies with device,Free,0,Everyone,Communication,"July 31, 2018"
COMMUNICATION,4.4,64,4.5M,Free,0,Teen,Communication,"March 27, 2017"
LIFESTYLE,5.0,141,15M,Free,0,Everyone,Lifestyle,"March 24, 2018"
NEWS_AND_MAGAZINES,3.9,63647,23M,Free,0,Everyone 10+,News & Magazines,"August 1, 2018"
PERSONALIZATION,4.3,14,14M,Free,0,Teen,Personalization,"June 17, 2016"
TOOLS,3.4,5,1.9M,Free,0,Everyone,Tools,"December 3, 2016"
SPORTS,4.4,63650,4.6M,Free,0,Everyone,Sports,"August 3, 2018"
TOOLS,4.5,70404,4.2M,Free,0,Everyone,Tools,"May 25, 2018"
TRAVEL_AND_LOCAL,4.1,5150,Varies with device,Free,0,Everyone,Travel & Local,"May 29, 2018"
PRODUCTIVITY,3.7,87,2.0M,Free,0,Everyone,Productivity,"April 12, 2018"
FAMILY,3.9,55,46M,Free,0,Teen,Educational,"November 7, 2017"
SOCIAL,4.3,51569,26M,Free,0,Teen,Social,"July 30, 2018"
SOCIAL,4.2,1175794,Varies with device,Free,0,Mature 17+,Social,"July 31, 2018"
FAMILY,3.0,2,Varies with device,Free,0,Everyone,Casual,"January 4, 2018"
FAMILY,4.0,69574,45M,Free,0,Everyone 10+,Strategy,"May 24, 2018"
EDUCATION,4.1,16103,13M,Free,0,Everyone,Education,"July 31, 2018"
FAMILY,4.6,116973,31M,Free,0,Everyone,Puzzle,"March 29, 2018"
COMMUNICATION,4.4,552441,29M,Free,0,Everyone,Communication,"August 1, 2018"
NEWS_AND_MAGAZINES,4.3,0,27M,Free,0,Everyone,News & Magazines,"May 11, 2018"
PHOTOGRAPHY,4.4,972574,45M,Free,0,Everyone,Photography,"August 3, 2018"
FAMILY,4.5,85,25M,Free,0,Everyone,Entertainment,"March 27, 2018"
HEALTH_AND_FITNESS,4.7,2071,6.9M,Free,0,Everyone,Health & Fitness,"July 24, 2018"
FAMILY,4.5,354384,71M,Free,0,Everyone,Racing;Action & Adventure,"July 2, 2018"
GAME,4.4,4921409,Varies with device,Free,0,Everyone 10+,Arcade,"June 15, 2018"
TRAVEL_AND_LOCAL,4.4,52028,Varies with device,Free,0,Everyone,Travel & Local,"June 29, 2018"
PRODUCTIVITY,4.5,155998,12M,Free,0,Everyone,Productivity,"August 5, 2018"
SPORTS,4.3,6,24M,Free,0,Everyone,Sports,"June 14, 2018"
TOOLS,4.4,113951,551k,Free,0,Everyone,Tools,"April 15, 2015"
FAMILY,4.7,1997,1.8M,Free,0,Everyone,Entertainment,"July 21, 2018"
VIDEO_PLAYERS,3.7,906384,Varies with device,Free,0,Teen,Video Players & Editors,"August 6, 2018"
DATING,4.8,20,4.9M,Free,0,Mature 17+,Dating,"July 15, 2018"
FAMILY,4.3,1,30M,Free,0,Everyone,Entertainment,"March 8, 2018"
PRODUCTIVITY,4.3,1,2.2M,Free,0,Everyone,Productivity,"July 14, 2017"
FAMILY,4.2,1405,9.5M,Paid,$1.20,Everyone,Puzzle,"June 5, 2018"
FAMILY,4.4,8,6.8M,Free,0,Everyone,Education,"November 10, 2017"
GAME,4.7,48615,24M,Free,0,Everyone,Simulation;Action & Adventure,"May 22, 2018"
COMMUNICATION,4.5,5474,17k,Paid,$3.99,Everyone,Communication,"January 15, 2014"
GAME,4.5,240416,53M,Free,0,Everyone,Word,"August 1, 2018"
GAME,4.2,17039,4.9M,Free,0,Everyone,Puzzle,"April 13, 2018"
PHOTOGRAPHY,4.4,221878,Varies with device,Free,0,Everyone,Photography,"August 1, 2018"
FINANCE,4.2,798,29M,Free,0,Everyone,Finance,"January 3, 2018"
COMMUNICATION,4.5,201,Varies with device,Paid,$2.99,Everyone,Communication,"January 6, 2018"
NEWS_AND_MAGAZINES,3.2,77,11M,Free,0,Everyone,News & Magazines,"March 12, 2018"
HEALTH_AND_FITNESS,4.8,51227,28M,Free,0,Everyone,Health & Fitness,"July 13, 2018"
GAME,4.1,11258,44M,Free,0,Mature 17+,Action,"December 8, 2016"
GAME,4.7,37139,49M,Free,0,Everyone 10+,Action,"January 24, 2018"
TOOLS,4.3,4,11M,Free,0,Everyone,Tools,"November 30, 2017"
GAME,4.2,360630,40M,Free,0,Everyone,Puzzle,"July 31, 2018"
FAMILY,3.6,2210,15M,Free,0,Everyone,Education,"July 24, 2018"
FAMILY,4.6,807155,93M,Free,0,Teen,Simulation,"July 30, 2018"
BUSINESS,4.3,0,3.4M,Free,0,Everyone,Business,"October 31, 2017"
MAPS_AND_NAVIGATION,4.1,15922,Varies with device,Free,0,Everyone,Maps & Navigation,"July 26, 2018"
TRAVEL_AND_LOCAL,3.2,852,37M,Free,0,Everyone,Travel & Local,"July 31, 2018"
FAMILY,4.2,5,40M,Paid,$1.49,Everyone,Puzzle,"May 20, 2014"
TOOLS,4.3,39833,9.9M,Free,0,Everyone,Tools,"July 9, 2018"
FAMILY,4.2,1002,4.4M,Free,0,Everyone,Education,"August 31, 2016"
FOOD_AND_DRINK,4.3,27931,17M,Free,0,Everyone,Food & Drink,"August 3, 2018"
PRODUCTIVITY,4.3,11402,5.3M,Free,0,Everyone,Productivity,"November 7, 2017"
HOUSE_AND_HOME,4.0,7508,5.1M,Free,0,Everyone,House & Home,"July 9, 2018"
LIFESTYLE,4.3,1533,7.7M,Free,0,Everyone,Lifestyle,"September 27, 2016"
LIFESTYLE,4.5,10544,44M,Free,0,Everyone,Lifestyle,"June 18, 2018"
GAME,4.1,1019,39M,Free,0,Teen,Action,"July 23, 2018"
DATING,4.1,11633,23M,Free,0,Mature 17+,Dating,"July 24, 2018"
GAME,4.0,267,40M,Paid,$1.99,Everyone,Action,"February 17, 2017"
HEALTH_AND_FITNESS,4.6,548021,27M,Free,0,Everyone,Health & Fitness,"August 2, 2018"
PRODUCTIVITY,4.2,56403,49M,Free,0,Everyone,Productivity,"July 27, 2018"
ART_AND_DESIGN,4.1,36815,29M,Free,0,Everyone,Art & Design,"June 14, 2018"
COMMUNICATION,4.0,7317,Varies with device,Free,0,Teen,Communication,"July 4, 2018"
FAMILY,4.6,750321,Varies with device,Free,0,Everyone,Education,"August 7, 2018"
FINANCE,4.3,5928,22M,Free,0,Everyone,Finance,"July 22, 2018"
FAMILY,4.5,112,39M,Free,0,Everyone,Education,"June 5, 2018"
PRODUCTIVITY,4.6,67523,Varies with device,Free,0,Everyone,Productivity,"July 19, 2018"
SHOPPING,4.1,42871,23M,Free,0,Everyone,Shopping,"July 27, 2018"
GAME,4.6,100805,50M,Paid,$2.99,Teen,Action,"December 2, 2014"
HEALTH_AND_FITNESS,3.5,143,226k,Free,0,Everyone,Health & Fitness,"June 12, 2013"
HEALTH_AND_FITNESS,4.3,0,4.6M,Free,0,Everyone,Health & Fitness,"November 3, 2017"
FAMILY,3.8,4,13M,Free,0,Everyone,Education,"May 15, 2017"
PRODUCTIVITY,1.8,12,14M,Free,0,Everyone,Productivity,"August 3, 2018"
PRODUCTIVITY,4.0,10270,8.4M,Free,0,Everyone,Productivity,"March 23, 2018"
HEALTH_AND_FITNESS,4.0,32,64M,Free,0,Everyone,Health & Fitness,"May 20, 2017"
HEALTH_AND_FITNESS,4.4,708753,Varies with device,Free,0,Everyone,Health & Fitness,"July 12, 2018"
FOOD_AND_DRINK,4.3,0,10M,Free,0,Everyone,Food & Drink,"July 11, 2018"
TRAVEL_AND_LOCAL,4.3,8,6.1M,Free,0,Everyone,Travel & Local,"June 28, 2018"
MEDICAL,4.0,238,Varies with device,Free,0,Everyone 10+,Medical,"January 7, 2018"
VIDEO_PLAYERS,4.3,436921,Varies with device,Free,0,Teen,Video Players & Editors,"June 28, 2018"
PRODUCTIVITY,3.5,626,1.2M,Free,0,Everyone,Productivity,"June 23, 2015"
HOUSE_AND_HOME,4.4,23013,26M,Free,0,Everyone,House & Home,"July 17, 2018"
FAMILY,4.3,0,4.1M,Free,0,Everyone,Education,"June 13, 2017"
SPORTS,4.4,656,22M,Paid,$0.99,Everyone,Sports,"March 12, 2016"
PARENTING,4.1,559,6.4M,Free,0,Everyone,Parenting,"May 20, 2018"
GAME,4.4,2610526,46M,Free,0,Everyone,Arcade,"July 3, 2018"
PHOTOGRAPHY,4.6,617,12M,Paid,$1.99,Everyone,Photography,"November 22, 2016"
MEDICAL,4.0,2,29M,Free,0,Everyone,Medical,"May 11, 2017"
TRAVEL_AND_LOCAL,4.4,52029,Varies with device,Free,0,Everyone,Travel & Local,"June 29, 2018"
FAMILY,4.3,2,15M,Free,0,Everyone,Education,"October 7, 2016"
FAMILY,4.6,253115,99M,Free,0,Everyone,Puzzle,"July 27, 2018"
FAMILY,4.8,1491,38M,Free,0,Everyone,Education,"October 31, 2017"
TOOLS,4.3,0,10M,Free,0,Everyone,Tools,"July 26, 2018"
HEALTH_AND_FITNESS,5.0,3,9.3M,Free,0,Everyone,Health & Fitness,"October 9, 2017"
BUSINESS,4.2,159872,Varies with device,Free,0,Everyone,Business,"July 31, 2018"
VIDEO_PLAYERS,4.3,960726,Varies with device,Free,0,Everyone,Video Players & Editors,"August 2, 2018"
FAMILY,4.4,201,2.7M,Paid,$399.99,Everyone,Entertainment,"May 30, 2017"
DATING,4.2,46,26M,Free,0,Mature 17+,Dating,"July 29, 2018"
TOOLS,4.3,1,2.6M,Free,0,Everyone,Tools,"May 12, 2018"
HEALTH_AND_FITNESS,4.3,16943,32M,Free,0,Everyone,Health & Fitness,"July 30, 2018"
HEALTH_AND_FITNESS,2.2,19,9.6M,Free,0,Everyone,Health & Fitness,"November 29, 2017"
ENTERTAINMENT,4.1,182103,Varies with device,Free,0,Everyone,Entertainment;Music & Video,"July 30, 2018"
HOUSE_AND_HOME,4.3,10,4.2M,Free,0,Everyone,House & Home,"August 2, 2018"
FAMILY,3.9,29415,66M,Free,0,Mature 17+,Simulation,"December 11, 2016"
GAME,4.0,162530,97M,Free,0,Mature 17+,Racing,"July 2, 2018"
SPORTS,4.3,242096,87M,Free,0,Everyone,Sports,"August 2, 2018"
GAME,4.7,2066,25M,Free,0,Teen,Casino,"March 14, 2018"
FAMILY,3.5,4,21M,Free,0,Everyone,Education,"September 22, 2017"
TOOLS,4.0,710,1.1M,Free,0,Everyone,Tools,"May 24, 2018"
TRAVEL_AND_LOCAL,4.4,1162331,Varies with device,Free,0,Everyone,Travel & Local,"August 4, 2018"
GAME,4.0,995002,Varies with device,Free,0,Mature 17+,Adventure,"July 25, 2018"
TRAVEL_AND_LOCAL,3.7,16980,Varies with device,Free,0,Everyone,Travel & Local,"July 18, 2018"
ENTERTAINMENT,4.6,6238,Varies with device,Paid,$4.99,Everyone,Entertainment,"June 30, 2018"
FAMILY,3.4,2445,34M,Free,0,Everyone,Entertainment,"July 11, 2018"
FAMILY,5.0,7,5.6M,Free,0,Everyone,Education,"December 7, 2017"
COMMUNICATION,4.4,3648120,3.3M,Free,0,Teen,Communication,"July 18, 2018"
MAPS_AND_NAVIGATION,4.2,618562,Varies with device,Free,0,Everyone,Maps & Navigation,"June 4, 2018"
SHOPPING,4.1,367290,11M,Free,0,Everyone,Shopping,"July 20, 2018"
PRODUCTIVITY,3.7,3,7.5M,Free,0,Everyone,Productivity,"March 1, 2018"
PHOTOGRAPHY,4.4,1075277,47M,Free,0,Mature 17+,Photography,"August 3, 2018"
MAPS_AND_NAVIGATION,3.3,555,31M,Free,0,Everyone,Maps & Navigation,"December 20, 2017"
HEALTH_AND_FITNESS,4.0,2894,23M,Free,0,Everyone 10+,Health & Fitness,"February 22, 2017"
FAMILY,4.5,199,266k,Free,0,Everyone,Education,"September 11, 2013"
SHOPPING,4.6,284725,20M,Free,0,Everyone,Shopping,"July 31, 2018"
ENTERTAINMENT,4.3,8918,Varies with device,Free,0,Everyone,Entertainment;Creativity,"July 21, 2018"
FAMILY,4.4,37122,89M,Free,0,Everyone,Educational,"June 14, 2018"
PHOTOGRAPHY,4.6,714340,Varies with device,Free,0,Everyone,Photography,"July 28, 2018"
COMMUNICATION,4.4,36893,4.0M,Free,0,Everyone,Communication,"July 6, 2018"
BUSINESS,4.2,2359,2.7M,Paid,$2.99,Everyone,Business,"February 16, 2016"
MEDICAL,4.4,112,13M,Free,0,Everyone,Medical,"July 12, 2018"
